time,ax,ay,az
2019-11-14 20:36:50.5030,0.01,0.01,0.02
2019-11-14 20:36:50.5880,-0.01,0.01,-0.02
2019-11-14 20:36:50.6790,-0.01,0.02,-0.0
2019-11-14 20:36:50.7710,-0.01,0.02,-0.01
2019-11-14 20:36:50.8600,-0.0,0.0,0.0
2019-11-14 20:36:50.9490,0.02,-0.0,-0.02
2019-11-14 20:36:51.0400,0.01,-0.01,0.01
2019-11-14 20:36:51.1300,0.01,0.01,-0.01
2019-11-14 20:36:51.2220,-0.02,0.02,0.01
2019-11-14 20:36:51.3220,0.01,0.01,0.04
2019-11-14 20:36:51.4170,0.03,-0.02,0.01
2019-11-14 20:36:51.4920,0.01,-0.01,-0.03
2019-11-14 20:36:51.5820,0.01,0.01,-0.01
2019-11-14 20:36:51.6740,0.03,0.01,0.02
2019-11-14 20:36:51.7620,0.01,0.03,-0.03
2019-11-14 20:36:51.8550,-0.02,-0.02,0.02
2019-11-14 20:36:51.9420,-0.02,-0.01,-0.0
2019-11-14 20:36:52.0330,0.0,0.03,-0.02
2019-11-14 20:36:52.1230,-0.0,-0.01,0.0
2019-11-14 20:36:52.2260,-0.0,0.02,-0.04
2019-11-14 20:36:52.3220,-0.01,0.01,-0.02
2019-11-14 20:36:52.3940,-0.0,0.01,-0.03
2019-11-14 20:36:52.4850,0.01,0.02,0.01
2019-11-14 20:36:52.5770,0.02,-0.01,0.02
2019-11-14 20:36:52.6650,0.01,-0.03,0.03
2019-11-14 20:36:52.7550,0.0,-0.0,-0.01
2019-11-14 20:36:52.8450,-0.01,0.0,-0.02
2019-11-14 20:36:52.9350,-0.01,-0.02,0.03
2019-11-14 20:36:53.0290,0.0,-0.01,0.01
2019-11-14 20:36:53.1240,0.01,0.0,-0.02
2019-11-14 20:36:53.2210,0.01,-0.01,0.01
2019-11-14 20:36:53.2970,-0.0,0.0,0.02
2019-11-14 20:36:53.3870,-0.03,0.01,-0.01
2019-11-14 20:36:53.4790,-0.01,-0.01,0.02
2019-11-14 20:36:53.5680,-0.02,0.02,0.03
2019-11-14 20:36:53.6600,-0.0,0.05,0.14
2019-11-14 20:36:53.7480,0.01,0.05,0.13
2019-11-14 20:36:53.8380,0.03,0.04,0.12
2019-11-14 20:36:53.9280,-0.01,0.11,0.15
2019-11-14 20:36:54.0260,0.03,0.06,0.09
2019-11-14 20:36:54.1220,-0.01,0.06,-0.06
2019-11-14 20:36:54.2000,0.0,0.01,-0.01
2019-11-14 20:36:54.2900,-0.0,-0.01,-0.03
2019-11-14 20:36:54.3830,-0.06,-0.1,-0.11
2019-11-14 20:36:54.4710,0.13,-0.07,0.17
2019-11-14 20:36:54.5650,0.09,0.02,-0.03
2019-11-14 20:36:54.6510,-0.02,-0.09,-0.05
2019-11-14 20:36:54.7410,0.23,-0.44,-0.11
2019-11-14 20:36:54.8320,0.07,-0.23,-0.25
2019-11-14 20:36:54.9330,-0.03,0.13,0.05
2019-11-14 20:36:55.0200,-0.03,0.15,0.04
2019-11-14 20:36:55.1030,0.05,0.11,0.18
2019-11-14 20:36:55.1930,0.08,-0.03,0.03
2019-11-14 20:36:55.2880,-0.08,0.01,-0.11
2019-11-14 20:36:55.3740,0.0,0.08,0.19
2019-11-14 20:36:55.4650,0.01,0.03,0.3
2019-11-14 20:36:55.5540,-0.09,0.09,-0.06
2019-11-14 20:36:55.6430,0.07,-0.12,0.03
2019-11-14 20:36:55.7340,0.07,-0.04,-0.02
2019-11-14 20:36:55.8350,0.11,-0.18,-0.05
2019-11-14 20:36:55.9310,0.33,-0.02,-0.16
2019-11-14 20:36:56.0050,0.34,0.11,-0.14
2019-11-14 20:36:56.0960,0.15,0.07,-0.03
2019-11-14 20:36:56.1890,0.05,0.12,-0.3
2019-11-14 20:36:56.2760,-0.07,0.29,-0.24
2019-11-14 20:36:56.3680,-0.15,0.22,-0.12
2019-11-14 20:36:56.4570,-0.08,-0.11,-0.04
2019-11-14 20:36:56.5460,-0.06,-0.26,-0.47
2019-11-14 20:36:56.6380,0.07,0.05,0.22
2019-11-14 20:36:56.7380,0.2,-0.0,0.06
2019-11-14 20:36:56.8340,0.11,0.02,0.19
2019-11-14 20:36:56.9080,-0.01,-0.06,-0.08
2019-11-14 20:36:56.9990,-0.13,0.03,-0.1
2019-11-14 20:36:57.0900,0.04,-0.08,0.02
2019-11-14 20:36:57.1790,-0.07,-0.01,-0.01
2019-11-14 20:36:57.2710,-0.05,-0.02,-0.02
2019-11-14 20:36:57.3590,0.07,-0.03,0.06
2019-11-14 20:36:57.4490,0.07,0.0,-0.04
2019-11-14 20:36:57.5390,0.07,0.0,-0.02
2019-11-14 20:36:57.6410,0.0,0.0,0.03
2019-11-14 20:36:57.7400,-0.04,0.02,0.05
2019-11-14 20:36:57.8110,-0.01,0.03,-0.04
2019-11-14 20:36:57.9010,0.03,0.02,-0.01
2019-11-14 20:36:57.9940,0.02,-0.0,0.02
2019-11-14 20:36:58.0810,0.01,-0.01,-0.04
2019-11-14 20:36:58.1730,0.02,-0.0,0.01
2019-11-14 20:36:58.2610,0.02,-0.02,0.0
2019-11-14 20:36:58.3520,-0.0,-0.01,-0.0
2019-11-14 20:36:58.4460,0.01,-0.0,-0.01
2019-11-14 20:36:58.5400,0.02,-0.0,-0.01
2019-11-14 20:36:58.6360,-0.01,0.01,-0.05
2019-11-14 20:36:58.7140,0.01,0.01,0.02
2019-11-14 20:36:58.8040,-0.01,0.01,0.05
2019-11-14 20:36:58.8950,-0.01,-0.0,-0.06
2019-11-14 20:36:58.9840,0.0,0.01,-0.01
2019-11-14 20:36:59.0760,0.01,-0.01,0.01
2019-11-14 20:36:59.1640,0.01,-0.01,0.0
2019-11-14 20:36:59.2540,0.01,-0.0,-0.01
2019-11-14 20:36:59.3450,0.0,-0.0,0.0
2019-11-14 20:36:59.4470,-0.0,-0.0,0.01
2019-11-14 20:36:59.5430,0.01,0.01,0.02
2019-11-14 20:36:59.6160,-0.01,0.03,-0.04
2019-11-14 20:36:59.7060,0.01,0.03,0.03
2019-11-14 20:36:59.7980,-0.02,-0.02,-0.03
