time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0709,0.3559,-0.2386,0.434
0.004000,0.1140,0.6018,0.1563,0.632
0.005000,0.3205,0.7540,0.5483,0.986
0.009000,0.4641,0.8009,0.9518,1.328
0.013000,0.5509,0.7631,1.2224,1.543
0.022000,0.6151,0.6780,1.3751,1.652
0.023000,0.6315,0.5808,1.5300,1.754
0.028000,0.5744,0.4234,1.4648,1.629
0.034000,0.5134,0.2801,1.3412,1.463
0.038000,0.4859,0.1697,1.1468,1.257
0.043000,0.3620,0.1397,0.8636,0.947
0.048000,0.2532,0.1399,0.6272,0.691
0.055000,0.2120,0.2019,0.2898,0.412
0.058000,0.1484,0.2219,-0.1324,0.298
0.063000,0.0824,0.2346,-0.4115,0.481
0.067000,0.0844,0.1916,-0.5911,0.627
0.073000,0.0773,0.1755,-0.6474,0.675
0.078000,0.0015,0.1826,-0.5555,0.585
0.084000,-0.0000,0.1152,-0.4717,0.486
0.088000,0.0088,0.0863,-0.3636,0.374
0.093000,0.0337,0.0592,-0.3026,0.310
0.098000,0.0741,0.0473,-0.1829,0.203
0.103000,0.0690,0.0763,-0.0488,0.114
0.108000,0.0596,0.1698,0.0965,0.204
0.114000,0.0269,0.2270,0.1610,0.280
0.121000,0.0725,0.2488,0.1759,0.313
0.124000,0.1686,0.1897,0.1415,0.291
0.129000,0.2352,0.0693,0.1855,0.307
0.146000,0.2761,-0.0127,0.2109,0.348
0.147000,0.2780,-0.0678,0.1290,0.314
0.147000,0.2223,-0.1197,0.0247,0.254
0.149000,0.1447,-0.0661,-0.0711,0.174
0.154000,0.0690,0.0043,-0.1512,0.166
0.161000,0.0021,0.0297,-0.1059,0.110
0.165000,-0.0277,0.0399,-0.0978,0.109
0.176000,-0.0578,0.0345,-0.0731,0.099
0.177000,0.0062,-0.0078,-0.0305,0.032
0.179000,0.0733,-0.0921,-0.0118,0.118
0.185000,0.0648,-0.1499,-0.0410,0.168
0.189000,0.0863,-0.1908,-0.0451,0.214
0.194000,0.1538,-0.2322,-0.1474,0.315
0.199000,0.1727,-0.2335,-0.2965,0.415
0.204000,0.1545,-0.1575,-0.3776,0.437
0.209000,0.0964,-0.0338,-0.4197,0.432
0.214000,0.0117,0.0587,-0.3810,0.386
0.219000,0.0105,0.1403,-0.3704,0.396
0.224000,0.0415,0.1774,-0.2946,0.346
0.229000,0.1032,0.1927,-0.1810,0.284
0.243000,0.2248,0.1803,-0.0477,0.292
0.244000,0.3170,0.1806,0.0074,0.365
0.244000,0.3300,0.1386,0.0992,0.371
0.250000,0.3465,0.1310,0.1583,0.403
0.255000,0.2985,0.0662,0.1061,0.324
0.260000,0.2323,-0.0021,0.1210,0.262
0.265000,0.1154,0.0178,0.1862,0.220
0.272000,0.0098,-0.0037,0.1848,0.185
0.275000,-0.0600,-0.0014,0.2020,0.211
0.280000,-0.0397,-0.0055,0.1241,0.130
0.285000,-0.0758,-0.0893,0.0365,0.123
0.290000,-0.1242,-0.1329,-0.0610,0.192
0.295000,-0.1200,-0.1968,-0.1520,0.276
0.301000,-0.1159,-0.2100,-0.2472,0.344
0.305000,-0.1116,-0.2052,-0.3604,0.429
0.310000,-0.0314,-0.1185,-0.3051,0.329
0.315000,0.0381,0.0087,-0.2468,0.250
0.320000,0.0700,0.0898,-0.1762,0.210
0.325000,0.1308,0.1539,-0.0672,0.213
0.330000,0.2238,0.1484,0.1029,0.288
0.343000,0.2883,0.1329,0.1810,0.365
0.344000,0.3291,0.1465,0.2704,0.450
0.346000,0.2881,0.1241,0.3749,0.489
0.351000,0.2465,0.0519,0.3870,0.462
0.356000,0.2088,0.0263,0.3621,0.419
0.360000,0.1404,0.0298,0.2982,0.331
0.366000,0.0423,0.0274,0.1847,0.191
0.372000,-0.0097,-0.0171,0.1234,0.125
0.376000,-0.1286,-0.0322,0.0104,0.133
0.381000,-0.1963,-0.0669,-0.0409,0.211
0.386000,-0.1915,-0.0434,-0.1034,0.222
0.391000,-0.1397,0.0233,-0.1075,0.178
0.395000,-0.0683,0.0583,-0.0618,0.109
0.401000,0.0013,0.1178,-0.0430,0.125
0.406000,0.0515,0.1242,-0.0366,0.139
0.411000,0.1260,0.1235,0.0037,0.177
0.415000,0.1714,0.1390,0.0359,0.224
0.421000,0.1681,0.0673,0.0860,0.200
0.426000,0.1452,0.0370,0.1405,0.205
0.432000,0.1427,0.0461,0.1394,0.205
0.446000,0.1228,0.0913,0.1558,0.218
0.448000,0.1380,0.1092,0.1619,0.239
0.448000,0.0903,0.0844,0.1804,0.219
0.452000,0.1004,0.1398,0.1279,0.214
0.456000,0.0857,0.2033,0.1444,0.264
0.462000,0.1141,0.2127,0.1449,0.282
0.469000,0.1233,0.2177,0.1212,0.278
0.471000,0.1463,0.1812,0.1035,0.255
0.476000,0.1578,0.1078,0.0858,0.209
0.481000,0.1337,0.0439,-0.0108,0.141
0.487000,0.1242,0.0326,-0.0581,0.141
0.492000,0.1086,0.0461,-0.1447,0.187
