time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.0232,0.1666,-0.4282,0.460
0.004000,-0.0727,0.1534,-0.3193,0.362
0.004000,-0.1005,0.1475,-0.2065,0.273
0.008000,-0.0872,0.2178,0.0259,0.236
0.010000,-0.0526,0.3462,0.2143,0.411
0.015000,-0.0843,0.4025,0.3644,0.549
0.024000,-0.0588,0.4909,0.5315,0.726
0.026000,-0.0647,0.5494,0.6576,0.859
0.030000,-0.0429,0.5904,0.7739,0.974
0.035000,0.0033,0.5550,0.8831,1.043
0.040000,0.0572,0.4667,0.8131,0.939
0.045000,0.1294,0.4557,0.6957,0.842
0.050000,0.1788,0.4050,0.7222,0.847
0.055000,0.2164,0.3339,0.6879,0.795
0.060000,0.2189,0.3053,0.6141,0.720
0.065000,0.2303,0.3353,0.5617,0.694
0.073000,0.2499,0.3911,0.5077,0.688
0.075000,0.2448,0.4565,0.4136,0.663
0.080000,0.2843,0.4484,0.3606,0.642
0.087000,0.3072,0.4485,0.3376,0.640
0.091000,0.3566,0.3664,0.1891,0.545
0.096000,0.3691,0.3232,0.0741,0.496
0.102000,0.2810,0.2944,-0.1176,0.424
0.106000,0.1040,0.2773,-0.2125,0.365
0.111000,-0.1217,0.3005,-0.2802,0.429
0.116000,-0.3476,0.2933,-0.3086,0.550
0.121000,-0.4600,0.1699,-0.2928,0.571
0.126000,-0.4360,0.0577,-0.2432,0.503
0.131000,-0.2921,-0.1157,-0.2124,0.379
0.137000,0.0300,-0.0445,-0.2792,0.284
0.141000,0.1257,-0.0424,-0.1910,0.233
0.146000,0.0190,-0.1294,0.1261,0.182
0.152000,0.0564,-0.0654,-0.0445,0.097
0.156000,0.1048,-0.0399,-0.3094,0.329
0.161000,0.1445,-0.0820,-0.3182,0.359
0.166000,0.2369,-0.0928,-0.3538,0.436
0.181000,0.2914,-0.0351,-0.3696,0.472
0.182000,0.2502,0.0170,-0.2341,0.343
0.182000,0.2084,0.0720,-0.0790,0.234
0.187000,0.2069,0.0634,0.0312,0.219
0.191000,0.2670,0.0332,0.0801,0.281
0.196000,0.3211,0.0326,0.0628,0.329
0.202000,0.3460,0.0374,-0.0121,0.348
0.207000,0.2840,0.0165,-0.1588,0.326
0.212000,0.1994,-0.0552,-0.2279,0.308
0.217000,0.1638,-0.0593,-0.2792,0.329
0.222000,0.1112,-0.0877,-0.3857,0.411
0.227000,0.1026,-0.0881,-0.4839,0.502
0.232000,0.0464,-0.0811,-0.4888,0.498
