time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.1440,0.3703,0.9350,1.016
0.004000,0.1007,0.3706,0.9852,1.057
0.004000,0.0461,0.3693,0.9582,1.028
0.009000,-0.0387,0.3283,0.8403,0.903
0.014000,-0.1346,0.2223,0.6463,0.697
0.019000,-0.2298,0.0879,0.4949,0.553
0.023000,-0.3315,-0.0127,0.3952,0.516
0.028000,-0.4279,-0.0937,0.3393,0.554
0.035000,-0.5118,-0.1645,0.3267,0.629
0.038000,-0.5432,-0.1847,0.3164,0.655
0.043000,-0.5081,-0.1548,0.2848,0.603
0.049000,-0.4832,-0.0753,0.2202,0.536
0.051000,-0.4115,0.0273,0.1278,0.432
0.058000,-0.2935,0.1385,0.0504,0.328
0.063000,-0.1320,0.2272,-0.0641,0.271
0.068000,0.0206,0.3173,-0.1418,0.348
0.072000,0.1290,0.3421,-0.1780,0.407
0.076000,0.1843,0.3519,-0.2349,0.461
0.089000,0.2107,0.3089,-0.3074,0.484
0.089000,0.1895,0.2302,-0.3742,0.478
0.092000,0.1209,0.1233,-0.4258,0.460
0.096000,0.0503,0.0077,-0.4650,0.468
0.100000,-0.0224,-0.0880,-0.4943,0.503
0.107000,-0.0830,-0.1850,-0.5023,0.542
0.111000,-0.1722,-0.2497,-0.4869,0.574
0.117000,-0.2587,-0.2801,-0.4342,0.578
0.120000,-0.3258,-0.2811,-0.3659,0.565
0.124000,-0.3335,-0.2742,-0.2964,0.524
0.130000,-0.2987,-0.2526,-0.1972,0.438
0.135000,-0.2169,-0.1644,-0.1227,0.299
0.140000,-0.1002,-0.1127,-0.0654,0.164
0.146000,-0.0459,-0.0666,-0.0462,0.093
0.148000,-0.0181,-0.0358,-0.0644,0.076
0.155000,0.0189,-0.0347,-0.1149,0.122
0.159000,0.0293,-0.0440,-0.1808,0.188
0.165000,0.0176,-0.0541,-0.2880,0.294
0.167000,0.0028,-0.0860,-0.3582,0.368
0.172000,0.0062,-0.1321,-0.3801,0.402
0.178000,0.0327,-0.1565,-0.3875,0.419
0.184000,0.0440,-0.1375,-0.4024,0.427
0.187000,0.0858,-0.1087,-0.4223,0.444
0.192000,0.1222,-0.0555,-0.3930,0.415
0.196000,0.1964,-0.0092,-0.3693,0.418
0.202000,0.2133,0.0184,-0.3369,0.399
0.207000,0.2187,0.0224,-0.3053,0.376
0.211000,0.2126,0.0149,-0.2765,0.349
0.224000,0.2046,0.0051,-0.2528,0.325
0.224000,0.1921,-0.0333,-0.2458,0.314
0.226000,0.1372,-0.0597,-0.2505,0.292
0.238000,0.1231,-0.0743,-0.2573,0.295
0.238000,0.0687,-0.0890,-0.2519,0.276
0.240000,0.0690,-0.0871,-0.2797,0.301
0.244000,0.0905,-0.0687,-0.2811,0.303
0.250000,0.1165,-0.0479,-0.2849,0.312
0.255000,0.1448,-0.0319,-0.2937,0.329
0.261000,0.1494,-0.0108,-0.2813,0.319
0.265000,0.1663,-0.0205,-0.2789,0.325
0.268000,0.1500,-0.0058,-0.2747,0.313
0.274000,0.1199,-0.0191,-0.2781,0.303
