time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0206,-0.1900,-0.1718,0.257
0.004000,0.0446,-0.0938,-0.1457,0.179
0.009000,0.2731,0.0582,-0.0696,0.288
0.009000,0.5076,0.2201,0.1013,0.562
0.015000,0.6898,0.3632,0.3142,0.841
0.020000,0.8301,0.5417,0.5219,1.120
0.025000,0.9171,0.7284,0.6989,1.364
0.029000,0.9416,0.8896,0.8888,1.571
0.032000,0.9228,0.9749,1.0662,1.714
0.038000,0.8415,0.9724,1.1891,1.751
0.045000,0.6408,0.7852,1.1254,1.514
0.049000,0.3520,0.4623,0.9930,1.151
0.053000,0.0610,0.0932,0.8017,0.809
0.064000,-0.2184,-0.2052,0.5514,0.628
0.064000,-0.3872,-0.4422,0.4487,0.739
0.067000,-0.4343,-0.5205,0.4231,0.799
0.075000,-0.4507,-0.5244,0.2789,0.746
0.078000,-0.4722,-0.4778,0.1450,0.687
0.081000,-0.4463,-0.3999,0.1064,0.609
0.087000,-0.3971,-0.2908,0.1053,0.503
0.092000,-0.3362,-0.1816,0.1128,0.398
0.097000,-0.2759,-0.0628,0.1622,0.326
0.102000,-0.1404,0.0864,0.2391,0.290
0.105000,-0.0062,0.2251,0.3581,0.423
0.111000,0.1008,0.3507,0.4834,0.606
0.116000,0.1835,0.4532,0.6107,0.782
0.121000,0.1875,0.5110,0.6907,0.879
0.126000,0.1796,0.5121,0.8452,1.004
0.130000,0.1764,0.5753,0.8937,1.077
0.135000,0.0232,0.5313,0.7801,0.944
0.141000,-0.1181,0.4545,0.7576,0.891
0.145000,-0.2095,0.3453,0.8324,0.925
0.149000,-0.1987,0.3044,0.9105,0.980
0.154000,-0.2365,0.1945,0.8198,0.875
0.160000,-0.2841,0.0105,0.1212,0.309
0.165000,-0.3387,-0.1898,-0.1429,0.414
0.169000,-0.4764,-0.4320,-0.5557,0.850
0.175000,-0.6311,-0.5280,-0.7649,1.123
0.178000,-0.7742,-0.5739,-0.8268,1.270
0.183000,-0.8803,-0.5726,-0.8066,1.324
0.188000,-0.9220,-0.5580,-0.8474,1.371
0.198000,-0.9693,-0.5352,-0.8747,1.411
0.199000,-0.8914,-0.5319,-0.8565,1.346
0.202000,-0.7418,-0.5067,-0.8054,1.206
0.214000,-0.8798,-0.3884,-0.9646,1.362
0.215000,-1.0994,-0.2826,-1.1687,1.629
0.218000,-1.1199,-0.2751,-1.1692,1.642
0.221000,-0.9529,-0.3563,-0.9064,1.363
0.227000,-0.7291,-0.4070,-0.4689,0.958
0.232000,-0.5262,-0.4036,0.0219,0.664
0.237000,-0.4073,-0.3398,0.3510,0.636
0.242000,-0.3333,-0.2086,0.4592,0.605
0.246000,-0.3153,-0.0604,0.3946,0.509
0.249000,-0.2504,0.0311,0.5611,0.615
0.257000,-0.3119,-0.0838,0.7663,0.832
0.260000,-0.3339,-0.0475,0.4614,0.572
0.265000,-0.2699,0.0948,0.0797,0.297
0.270000,-0.2095,0.1656,-0.0795,0.279
0.275000,-0.1788,0.1788,-0.0974,0.271
0.281000,-0.1776,0.1033,-0.0505,0.212
0.284000,-0.1990,0.0060,-0.0153,0.200
0.290000,-0.1791,-0.0821,0.0346,0.200
0.295000,-0.1755,-0.0988,0.0610,0.210
0.297000,-0.1951,-0.1112,0.0663,0.234
0.303000,-0.2165,-0.1458,0.0960,0.278
0.308000,-0.2181,-0.1212,0.1073,0.272
0.314000,-0.2095,-0.0639,0.1049,0.243
0.318000,-0.1526,-0.0240,0.0814,0.175
0.324000,-0.1431,-0.0061,0.0727,0.161
0.328000,-0.1665,0.0402,0.1001,0.198
0.333000,-0.1656,0.0119,0.1207,0.205
0.337000,-0.2098,-0.0239,0.1153,0.241
0.342000,-0.2228,-0.0671,0.0504,0.238
0.346000,-0.2238,-0.1296,0.0074,0.259
0.354000,-0.2253,-0.1466,-0.0093,0.269
0.374000,-0.2319,-0.1757,-0.0425,0.294
0.374000,-0.2102,-0.1546,-0.0638,0.269
0.375000,-0.1914,-0.1333,-0.0779,0.246
0.375000,-0.1657,-0.1047,-0.1209,0.230
0.376000,-0.1452,-0.0901,-0.1713,0.242
0.381000,-0.1177,-0.0919,-0.1838,0.237
0.385000,-0.0834,-0.0836,-0.1633,0.202
0.390000,-0.0611,-0.0437,-0.1720,0.188
0.394000,-0.0147,-0.0249,-0.1811,0.183
0.401000,-0.0210,0.0326,-0.1787,0.183
0.405000,-0.0200,0.0426,-0.1765,0.183
0.410000,-0.0549,0.0311,-0.1411,0.155
0.413000,-0.0465,0.0438,-0.1011,0.120
0.418000,-0.0235,0.0590,-0.0589,0.087
0.424000,0.0024,0.0742,-0.0431,0.086
0.429000,-0.0020,0.0700,-0.0367,0.079
0.434000,-0.0272,0.0729,-0.0350,0.085
0.437000,-0.0637,0.0565,-0.0045,0.085
0.445000,-0.0926,0.0401,-0.0026,0.101
0.448000,-0.0923,0.0259,0.0042,0.096
0.453000,-0.1086,0.0022,0.0133,0.109
0.458000,-0.1175,-0.0238,0.0559,0.132
0.462000,-0.1310,-0.0234,0.1103,0.173
0.467000,-0.1443,-0.0300,0.1142,0.186
0.473000,-0.1645,-0.0268,0.1610,0.232
0.478000,-0.1774,0.0004,0.2028,0.269
0.482000,-0.1757,0.0277,0.1560,0.237
0.487000,-0.1741,0.0311,0.0972,0.202
0.491000,-0.1942,0.0323,0.0551,0.204
0.497000,-0.1943,0.0260,0.0414,0.200
0.501000,-0.1926,0.0199,0.0420,0.198
0.507000,-0.1605,-0.0007,0.0381,0.165
0.510000,-0.1241,-0.0189,0.0107,0.126
0.515000,-0.1239,-0.0111,-0.0163,0.125
0.521000,-0.1023,-0.0227,-0.0451,0.114
0.527000,-0.0810,-0.0248,-0.0734,0.112
0.532000,-0.1027,0.0133,-0.0897,0.137
0.535000,-0.1269,0.0131,-0.0867,0.154
0.553000,-0.1392,-0.0297,-0.0767,0.162
0.553000,-0.1540,0.0039,-0.0432,0.160
0.554000,-0.1073,0.0326,-0.0480,0.122
0.574000,-0.0923,0.0350,-0.0054,0.099
0.575000,-0.0800,0.0281,-0.0180,0.087
0.575000,-0.0417,0.0406,0.0168,0.061
0.575000,-0.0517,0.0485,0.0463,0.085
0.576000,-0.0569,0.0494,0.0848,0.113
0.579000,-0.0694,0.0766,0.1086,0.150
0.583000,-0.0674,0.0729,0.1248,0.159
0.587000,-0.0820,0.0860,0.1313,0.177
0.594000,-0.0987,0.0897,0.1090,0.172
0.598000,-0.1152,0.0936,0.1081,0.184
0.603000,-0.1218,0.0644,0.1070,0.174
0.607000,-0.1447,0.0451,0.1152,0.190
0.611000,-0.1483,0.0119,0.1280,0.196
0.617000,-0.1421,-0.0188,0.1147,0.184
0.623000,-0.1526,-0.0422,0.0850,0.180
0.627000,-0.1512,-0.0562,0.0558,0.171
0.631000,-0.1382,-0.0585,0.0413,0.156
0.635000,-0.1373,-0.0420,0.0343,0.148
0.642000,-0.0990,-0.0472,0.0299,0.114
0.647000,-0.0711,-0.0597,0.0306,0.098
0.652000,-0.0486,-0.0439,0.0410,0.077
0.658000,-0.0171,-0.0332,0.0372,0.053
0.661000,-0.0052,-0.0322,0.0146,0.036
0.666000,-0.0080,-0.0313,-0.0171,0.037
0.671000,-0.0133,-0.0540,-0.0463,0.072
0.676000,-0.0021,-0.0646,-0.0516,0.083
