time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.4261,-0.4188,-0.9363,1.111
0.003000,-0.5749,-0.2923,-0.9561,1.153
0.004000,-0.6624,-0.1712,-0.8605,1.099
0.008000,-0.6970,-0.0582,-0.6378,0.947
0.012000,-0.6905,0.1014,-0.3225,0.769
0.017000,-0.6364,0.2595,0.0187,0.688
0.024000,-0.5151,0.4007,0.2919,0.715
0.027000,-0.3580,0.5482,0.5683,0.867
0.032000,-0.1937,0.6303,0.7382,0.990
0.039000,-0.0294,0.6823,0.8487,1.089
0.042000,0.1165,0.6485,0.9369,1.145
0.047000,0.2321,0.5559,0.9432,1.119
0.054000,0.2827,0.4591,0.9262,1.072
0.057000,0.2708,0.3767,0.9217,1.032
0.062000,0.2017,0.2211,0.8363,0.888
0.067000,0.0630,0.1709,0.7061,0.729
0.073000,-0.0908,0.1650,0.6504,0.677
0.077000,-0.1903,0.1213,0.7000,0.735
0.082000,-0.2963,0.0698,0.6528,0.720
0.088000,-0.3873,0.0045,0.6332,0.742
0.093000,-0.3595,-0.1199,0.5493,0.667
0.098000,-0.2900,-0.2367,0.4514,0.586
0.103000,-0.1818,-0.3077,0.3180,0.478
0.108000,-0.0940,-0.2898,0.1670,0.347
0.113000,0.0627,-0.2434,0.0428,0.255
0.118000,0.1683,-0.1137,-0.1085,0.230
0.123000,0.2213,0.0487,-0.2151,0.312
0.128000,0.3229,0.2831,-0.3285,0.541
0.133000,0.4006,0.4759,-0.4403,0.762
0.139000,0.4538,0.6796,-0.5519,0.986
0.143000,0.5347,0.8514,-0.5306,1.137
0.148000,0.6170,0.9864,-0.4234,1.238
0.155000,0.6650,1.0846,-0.3129,1.310
0.160000,0.7153,1.1279,-0.2120,1.352
0.164000,0.7516,1.0867,-0.1149,1.326
0.169000,0.7372,0.9324,-0.0285,1.189
0.174000,0.6057,0.7405,0.0519,0.958
0.179000,0.5224,0.5365,0.1406,0.762
0.184000,0.4225,0.2862,0.1575,0.534
0.190000,0.3345,0.0437,0.2019,0.393
0.194000,0.2165,-0.1779,0.2485,0.375
0.199000,0.1071,-0.2995,0.3046,0.440
0.205000,0.0566,-0.4384,0.3092,0.539
0.210000,0.0279,-0.5070,0.2576,0.569
0.214000,-0.0136,-0.4909,0.3229,0.588
0.219000,-0.0583,-0.3365,0.3008,0.455
0.227000,-0.1101,-0.2616,0.3538,0.454
0.229000,-0.1300,-0.1957,0.3683,0.437
0.234000,-0.0810,-0.1806,0.3957,0.442
0.243000,-0.0528,-0.2357,0.4040,0.471
0.244000,-0.0240,-0.2405,0.4027,0.470
0.249000,0.0590,-0.2658,0.3406,0.436
0.259000,0.1371,-0.2355,0.2083,0.343
0.260000,0.1979,-0.1704,0.1195,0.287
0.264000,0.1766,-0.1483,0.0598,0.238
0.269000,0.2102,-0.1431,-0.0019,0.254
0.275000,0.2673,-0.1322,-0.0250,0.299
0.279000,0.2713,-0.0832,-0.0513,0.288
0.284000,0.2389,-0.0330,-0.0058,0.241
0.290000,0.2017,-0.0040,0.0576,0.210
0.294000,0.1519,-0.0246,0.1210,0.196
0.299000,0.1511,-0.0847,0.1580,0.234
0.305000,0.1373,-0.1898,0.1698,0.289
0.310000,0.0955,-0.2760,0.2447,0.381
0.315000,0.0945,-0.3755,0.2835,0.480
0.320000,0.1027,-0.4213,0.2922,0.523
0.325000,0.0794,-0.4901,0.2255,0.545
0.330000,0.0700,-0.5435,0.1135,0.560
0.335000,0.0572,-0.5864,-0.0151,0.589
0.340000,0.0047,-0.6392,-0.0874,0.645
0.345000,-0.0665,-0.6243,-0.1441,0.644
0.350000,-0.1232,-0.5804,-0.1745,0.618
0.355000,-0.1506,-0.5079,-0.1834,0.561
0.360000,-0.1082,-0.4369,-0.1636,0.479
0.365000,-0.0321,-0.4383,-0.1270,0.457
0.370000,0.0597,-0.4455,-0.1596,0.477
0.376000,0.1624,-0.4349,-0.2169,0.512
0.380000,0.1682,-0.4204,-0.2309,0.508
0.386000,0.1581,-0.3972,-0.3128,0.530
0.391000,0.1130,-0.3683,-0.3623,0.529
0.395000,0.0903,-0.3213,-0.4176,0.535
0.400000,0.0959,-0.2755,-0.5015,0.580
0.405000,0.0781,-0.2222,-0.4743,0.530
0.411000,0.0992,-0.1622,-0.4951,0.530
0.416000,0.1426,-0.1265,-0.4850,0.521
0.424000,0.1222,-0.1532,-0.4036,0.449
0.425000,0.1227,-0.1694,-0.2878,0.356
0.431000,0.0527,-0.2136,-0.1797,0.284
0.437000,0.0366,-0.3600,-0.1364,0.387
