time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.1564,-0.5422,0.1190,0.577
0.003000,0.0269,-0.4866,-0.0747,0.493
0.005000,-0.1023,-0.5546,-0.4826,0.742
0.011000,-0.0404,-0.1604,-0.0705,0.180
0.015000,0.0185,0.1431,0.2007,0.247
0.020000,0.0489,0.3274,0.3968,0.517
0.034000,0.1150,0.3616,0.6213,0.728
0.034000,0.1824,0.3437,0.8580,0.942
0.035000,0.3438,0.3280,1.0907,1.190
0.040000,0.5061,0.3114,1.3744,1.497
0.048000,0.6322,0.2957,1.6476,1.789
0.049000,0.6705,0.2751,1.9512,2.081
0.053000,0.6385,0.2649,2.3069,2.408
0.060000,0.3544,0.2094,2.4551,2.489
0.063000,-0.1878,0.1442,2.2242,2.237
0.069000,-0.5453,0.1459,1.9278,2.009
0.072000,-0.5932,0.1363,1.5632,1.678
0.078000,-0.4906,0.1614,1.0918,1.208
0.084000,-0.4011,0.2174,0.4938,0.672
0.090000,-0.2605,0.2887,-0.0161,0.389
0.092000,-0.1597,0.2950,-0.4127,0.532
0.097000,-0.1391,0.2468,-0.6417,0.701
0.102000,-0.3892,-0.1901,-0.7012,0.824
0.107000,-0.5783,-0.5606,-0.6468,1.033
0.114000,-0.3144,-0.4964,-0.4475,0.739
0.118000,-0.0269,-0.1751,-0.2209,0.283
0.120000,0.1016,0.1301,-0.0550,0.174
0.126000,0.0502,0.2657,0.0362,0.273
0.131000,-0.0529,0.2747,-0.0402,0.283
0.136000,-0.1626,0.2069,-0.1785,0.318
0.141000,-0.2720,0.1508,-0.2997,0.432
0.144000,-0.2406,0.1014,-0.2385,0.354
0.149000,-0.2981,-0.0136,-0.2077,0.364
0.155000,-0.5643,-0.0706,-0.4195,0.707
0.161000,-0.7561,-0.1361,-0.4603,0.896
0.165000,-0.6883,-0.2238,-0.1752,0.745
0.168000,-0.4944,-0.2647,0.1102,0.571
0.174000,-0.3511,-0.3115,0.1667,0.498
0.180000,-0.3350,-0.3713,0.0135,0.500
0.184000,-0.3027,-0.4123,-0.1296,0.528
0.189000,-0.3066,-0.3840,-0.2342,0.544
0.193000,-0.3322,-0.3505,-0.3318,0.586
0.198000,-0.3271,-0.2851,-0.4036,0.593
0.204000,-0.3055,-0.2476,-0.3923,0.555
0.209000,-0.2556,-0.1973,-0.3552,0.480
0.213000,-0.2398,-0.1608,-0.2733,0.398
0.217000,-0.2150,-0.1168,-0.2252,0.333
0.221000,-0.2125,-0.1134,-0.1604,0.289
0.227000,-0.1914,-0.1101,-0.1124,0.248
0.233000,-0.1684,-0.0759,-0.0859,0.204
0.237000,-0.1264,-0.0871,-0.0904,0.178
0.261000,-0.0868,-0.1365,-0.1333,0.210
0.262000,-0.1881,-0.3170,-0.1715,0.407
0.262000,0.0609,-0.2219,-0.1168,0.258
0.262000,0.2538,-0.0285,-0.0480,0.260
0.262000,0.1820,0.0786,-0.1395,0.242
0.265000,0.0624,0.1085,-0.2928,0.318
0.270000,0.0167,0.0711,-0.3355,0.343
0.275000,0.0238,0.0381,-0.2990,0.302
0.281000,0.0288,-0.0383,-0.2957,0.300
