time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0521,-0.1304,0.7600,0.773
0.005000,-0.0541,-0.0571,0.6938,0.698
0.014000,-0.0586,0.0128,0.6475,0.650
0.015000,0.0672,0.1127,0.6065,0.621
0.016000,0.0256,0.1876,0.5424,0.574
0.028000,-0.0040,0.1787,0.6118,0.637
0.029000,0.0900,0.1983,0.7021,0.735
0.031000,0.1599,0.2129,0.7489,0.795
0.035000,0.1440,0.2081,0.7599,0.801
0.042000,0.1475,0.2458,0.7876,0.838
0.045000,0.0493,0.2519,0.8082,0.848
0.049000,0.0592,0.2617,0.8125,0.856
0.057000,0.0838,0.2512,0.7746,0.819
0.059000,0.0136,0.2394,0.6880,0.729
0.065000,-0.0890,0.1997,0.6671,0.702
0.069000,-0.1750,0.1014,0.6262,0.658
0.073000,-0.1409,0.0207,0.6486,0.664
0.080000,-0.1078,0.2423,0.3660,0.452
0.084000,-0.2524,0.3132,0.0323,0.403
0.089000,-0.3239,0.2491,-0.2906,0.501
0.094000,-0.3928,0.1374,-0.5152,0.662
0.097000,-0.4607,0.0337,-0.6499,0.797
0.104000,-0.5128,-0.0284,-0.7314,0.894
0.112000,-0.5474,-0.1083,-0.7079,0.901
0.113000,-0.5790,-0.1633,-0.5827,0.837
0.118000,-0.5432,-0.2246,-0.4633,0.748
0.124000,-0.4474,-0.2256,-0.3829,0.631
0.128000,-0.3772,-0.2692,-0.2914,0.547
0.132000,-0.1991,-0.2126,-0.1957,0.351
0.137000,0.0658,-0.1875,0.6352,0.666
0.142000,0.3729,-0.1736,1.3362,1.398
0.147000,1.0476,-0.0938,2.4740,2.688
0.152000,1.0902,0.1334,2.4735,2.706
0.156000,1.0815,0.2624,2.0565,2.338
0.161000,1.0878,0.4252,1.5373,1.931
0.167000,1.0112,0.5321,1.0973,1.584
0.169000,0.8867,0.6078,0.7211,1.294
0.176000,0.7408,0.6417,0.4435,1.076
0.181000,0.5925,0.6653,0.1614,0.905
0.186000,0.4393,0.6201,-0.0900,0.765
0.196000,0.3093,0.5522,-0.2897,0.696
0.197000,0.1945,0.4265,-0.4929,0.680
0.200000,0.1079,0.2771,-0.6285,0.695
0.210000,0.0153,0.1234,-0.6781,0.689
0.211000,-0.0363,-0.0158,-0.6781,0.679
0.213000,-0.0591,-0.1356,-0.6406,0.657
0.218000,-0.0865,-0.2151,-0.5851,0.629
