time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.3571,0.1565,-1.2632,1.322
0.004000,-0.5079,0.1637,-1.0708,1.196
0.005000,-0.5337,0.1751,-0.7900,0.969
0.008000,-0.5077,0.2257,-0.4108,0.691
0.011000,-0.4768,0.2631,0.1305,0.560
0.017000,-0.4176,0.2034,0.5977,0.757
0.024000,-0.3457,0.0499,0.9518,1.014
0.027000,-0.2438,-0.0312,1.2089,1.234
0.032000,-0.1218,-0.1222,1.3633,1.374
0.037000,-0.0616,-0.1715,1.3470,1.359
0.042000,0.0015,-0.2149,1.2988,1.316
0.047000,-0.0250,-0.1034,1.1983,1.203
0.055000,-0.0224,0.0632,0.9557,0.958
0.057000,-0.0314,0.2060,0.7573,0.785
0.062000,-0.0172,0.3931,0.5382,0.667
0.067000,-0.0798,0.4892,0.3150,0.587
0.072000,0.0417,0.5709,0.0538,0.575
0.077000,0.1820,0.6383,-0.1858,0.689
0.082000,0.1629,0.6323,-0.2414,0.696
0.087000,0.0681,0.5997,-0.2006,0.636
0.092000,0.0200,0.5003,-0.0622,0.505
0.097000,0.0232,0.3398,0.0652,0.347
0.103000,0.0451,0.1641,0.0596,0.180
0.108000,0.0128,0.0829,0.0387,0.092
0.112000,-0.1287,0.0085,-0.0395,0.135
0.118000,-0.2765,-0.0625,-0.0959,0.299
0.122000,-0.3781,-0.0857,-0.1689,0.423
0.128000,-0.4376,-0.0477,-0.2180,0.491
0.133000,-0.4497,-0.0192,-0.2587,0.519
0.145000,-0.4050,-0.0167,-0.2971,0.503
0.146000,-0.3583,-0.0619,-0.3175,0.483
0.148000,-0.3120,-0.0924,-0.2938,0.438
0.154000,-0.3018,-0.1037,-0.3992,0.511
0.158000,-0.3170,-0.1148,-0.4401,0.554
0.163000,-0.2852,-0.0969,-0.5444,0.622
0.171000,-0.2680,-0.0908,-0.5470,0.616
0.173000,-0.3578,-0.1458,-0.4242,0.574
0.179000,-0.4020,-0.1532,-0.2381,0.492
0.184000,-0.3757,-0.1423,-0.1335,0.423
0.188000,-0.2966,-0.1180,-0.0502,0.323
0.193000,-0.1897,-0.1045,0.0691,0.227
0.199000,-0.1146,-0.1014,0.1382,0.206
0.203000,-0.1317,-0.1289,0.1608,0.245
0.208000,-0.2347,-0.1673,0.1655,0.332
0.214000,-0.3001,-0.2140,0.0519,0.372
0.220000,-0.3761,-0.2150,0.0997,0.445
0.224000,-0.4198,-0.1908,0.1535,0.486
0.229000,-0.3692,-0.1252,0.1607,0.422
0.234000,-0.3419,-0.0571,0.2674,0.438
0.239000,-0.2717,0.0349,0.3360,0.433
0.244000,-0.1505,0.1286,0.2242,0.299
0.249000,-0.0526,0.1113,-0.0143,0.124
0.260000,-0.0571,0.0642,-0.0435,0.096
0.261000,-0.0640,0.0405,-0.0110,0.077
0.264000,-0.0669,0.0267,-0.0341,0.080
0.269000,-0.0527,-0.0155,0.0006,0.055
0.274000,-0.0648,-0.0111,0.1220,0.139
0.279000,-0.0325,0.0394,0.1854,0.192
0.284000,0.0355,0.1231,0.3106,0.336
0.289000,0.0468,0.1150,0.3507,0.372
0.294000,0.1121,0.1231,0.3503,0.388
0.299000,0.1806,0.1266,0.3741,0.434
0.304000,0.1529,0.1121,0.3229,0.374
0.309000,0.1520,0.0796,0.2050,0.267
0.315000,0.1277,0.0041,0.1164,0.173
0.320000,0.0737,-0.0679,0.0162,0.102
0.325000,0.0524,-0.0787,-0.0859,0.128
0.330000,-0.0218,-0.0594,-0.0826,0.104
0.336000,-0.0528,-0.0278,-0.0551,0.081
0.340000,0.0061,0.0699,-0.0610,0.093
0.345000,0.1122,0.1299,0.0564,0.181
0.350000,0.1715,0.1872,0.1140,0.278
0.354000,0.2502,0.1419,0.1320,0.316
0.359000,0.3250,0.1241,0.1126,0.366
0.365000,0.3629,0.0946,0.0331,0.377
0.378000,0.3293,0.0884,0.0453,0.344
0.379000,0.3533,0.1304,-0.0373,0.378
0.380000,0.3354,0.1413,-0.0842,0.374
0.386000,0.3256,0.1182,-0.0691,0.353
0.390000,0.3012,0.1671,-0.0205,0.345
0.395000,0.2954,0.1448,-0.0054,0.329
0.402000,0.2783,0.0830,0.0076,0.291
0.405000,0.3202,0.0952,0.0163,0.334
0.410000,0.3161,0.0607,-0.0501,0.326
0.415000,0.3083,0.0119,-0.0922,0.322
0.421000,0.2752,-0.0086,-0.2273,0.357
0.425000,0.2549,-0.0245,-0.3670,0.447
0.430000,0.2302,-0.0404,-0.3727,0.440
0.436000,0.2146,-0.0752,-0.3856,0.448
0.440000,0.2129,-0.1143,-0.4249,0.489
0.445000,0.2374,-0.1195,-0.3722,0.457
0.451000,0.2543,-0.0772,-0.3354,0.428
0.456000,0.2870,-0.1300,-0.2379,0.395
0.460000,0.2969,-0.1017,-0.1766,0.360
0.466000,0.2845,-0.1072,-0.1096,0.323
0.478000,0.2439,-0.1576,-0.0380,0.293
0.479000,0.2238,-0.1930,0.0165,0.296
0.481000,0.1822,-0.2304,0.0757,0.303
0.486000,0.1433,-0.2354,0.1730,0.325
0.491000,0.1274,-0.2059,0.2691,0.362
0.496000,0.0905,-0.1626,0.3341,0.382
0.501000,0.1485,-0.1641,0.3873,0.446
0.506000,0.2008,-0.2261,0.3414,0.456
0.511000,0.1924,-0.2144,0.2945,0.412
0.516000,0.2216,-0.2233,0.2621,0.409
0.522000,0.2021,-0.2297,0.2118,0.372
0.526000,0.1832,-0.2131,0.1185,0.305
0.531000,0.1886,-0.1351,-0.0335,0.234
0.537000,0.1744,-0.0721,-0.1184,0.223
0.541000,0.1548,-0.0626,-0.1412,0.219
0.546000,0.1573,-0.0743,-0.1020,0.202
0.555000,0.1721,-0.0228,-0.0831,0.192
0.557000,0.1684,-0.0146,-0.0642,0.181
0.561000,0.2001,-0.0199,-0.0297,0.203
0.566000,0.2010,-0.0532,-0.0071,0.208
0.571000,0.2335,-0.0727,0.0599,0.252
0.577000,0.2837,-0.0913,0.0575,0.303
0.581000,0.2582,-0.1388,0.1054,0.312
