,avg_aT,avg_ax,avg_ay,avg_az,max_aT,max_ax,max_ay,max_az
0,4.4883585434173705,1.1370372549019614,-0.6138882352941178,0.27412408963585433,11.899000000000001,7.1853,8.6749,7.7514
1,3.7503726541554965,-0.29792091152815026,-0.8229957104557643,0.1704509383378015,22.816999999999997,4.5511,7.7372,18.8755
2,6.835499999999998,0.8440224719101121,-2.085038483146069,0.39681769662921396,35.051,8.1326,28.1737,29.2113
3,3.5708128342245926,0.009076203208556151,-0.5192655080213908,0.34816524064171145,10.946,3.7559,5.5424,9.6884
4,5.936826330532208,0.39848487394958,-2.0495151260504203,0.1452117647058822,23.179000000000002,7.0867,21.971,11.3362
5,3.620475806451611,-0.08779327956989252,-0.3751419354838707,0.384255107526882,13.683,5.9466,5.2294,11.7778
6,6.055118980169968,0.6308881019830019,-1.6372569405099147,0.43461558073654444,28.734,5.7312,25.7773,16.7151
7,4.232335120643432,-0.032356568364611295,-0.5153064343163536,0.31723512064343123,12.81,7.3787,6.7008,7.9214
8,5.504582633053219,0.827306442577031,-1.704840616246498,0.09131876750700213,19.217,9.2956,14.5671,14.7749
9,4.1015267379679115,0.23260668449197847,-0.6397943850267377,0.24691497326203152,18.14,3.6859,3.7791,16.4218
10,6.018501408450705,0.5901859154929578,-1.7444309859154923,0.5187946478873237,25.904,7.1064,22.9941,15.9275
11,4.468166219839142,-0.03186595174262713,-0.8616439678284177,0.3916504021447721,12.433,3.552,4.7452,10.8503
12,7.570120448179266,0.8645131652661061,-2.426222128851541,0.6491299719887953,31.096999999999998,11.3834,28.8246,18.216
13,2.6205828877005333,-0.03682994652406411,-0.9530505347593571,-0.4479909090909092,13.302999999999999,1.8627,1.5533,7.2579
14,8.032277310924375,1.0254546218487406,-3.0481840336134476,0.8866546218487394,28.825,11.9853,22.034,19.6983
15,3.822399463806972,0.26711126005361935,-0.6722705093833783,0.172877211796246,10.722999999999999,3.3581,5.3181,9.0852
16,7.47870868347339,0.9848843137254906,-2.4631526610644237,0.6531789915966381,30.686,13.5012,24.3765,25.0819
17,2.963564171122996,-0.08188368983957223,-0.8284732620320857,-0.5177486631016035,10.818,4.4263,2.9808,7.5865
18,6.435736694677875,0.7762064425770313,-2.1564299719887945,0.5450518207282917,18.35,6.8409,13.6767,12.3312
19,4.209546916890079,-0.11343378016085791,-1.0632386058981236,0.29753538873994617,14.853,3.5103,4.754,10.5494
20,5.874452513966482,0.913088547486033,-1.495774581005586,0.2501304469273742,32.036,7.1264,27.5082,18.3601
21,4.516671087533149,-0.004164456233421817,-0.7110803713527851,-0.059640053050397865,13.466,3.4683,5.3198,12.353
22,5.497552112676055,1.0813549295774656,-0.8002507042253524,0.44224366197183057,19.586,9.3894,5.0518,9.4754
23,2.7773404825737273,0.02014557640750662,-0.7695120643431633,-0.8507348525469159,11.475,3.8449,2.2613,6.9863
24,6.590848739495804,1.0457764705882344,-2.1918277310924354,-0.18212521008403343,26.805,7.1911,24.7863,15.5911
25,2.8815935828877035,0.30513609625668453,-0.6715139037433155,-0.8850173796791442,10.777999999999999,7.2057,3.3465,4.6031
26,5.075036414565825,1.1124044817927177,-1.1432887955182076,-0.11027254901960762,18.765,7.2535,7.7893,9.3309
27,4.305167553191486,-0.0014191489361702052,-0.8158228723404263,0.18166861702127618,10.119,4.643,4.5912,9.3156
28,5.574173669467786,0.7997492997198876,-1.0046140056022403,0.03361596638655484,19.145,9.3024,15.0917,14.2041
29,2.900454545454545,0.021152673796791418,-0.8000532085561506,-0.79107807486631,11.408,3.1807,4.2874,9.9183
30,6.789540616246499,0.7401039215686277,-2.1612585434173677,0.27585406162464965,21.665,8.2579,10.8172,19.8131
31,4.632983914209115,-0.2968957104557637,-0.7359621983914207,0.48276300268096434,10.106,4.3577,6.0197,9.5228
32,6.707280112044821,0.517880392156863,-2.1089770308123246,0.3208439775910365,29.986,4.903,19.3084,28.089
33,4.099272727272729,-0.030071390374331552,-1.132338235294118,0.395274598930481,11.934000000000001,4.4123,4.6383,11.8603
34,5.414249299719885,0.7541492997198889,-1.4179246498599445,-0.251956302521008,20.442999999999998,12.8628,17.8285,17.4155
35,3.499572192513371,-0.19149572192513373,-0.4897478609625669,0.5040002673796791,9.811,2.8188,3.6621,9.5044
36,5.537137254901959,0.7821436974789919,-1.5001190476190482,-0.018256022408963794,29.276999999999997,8.0349,25.8282,18.0847
37,3.286056300268096,-0.1069954423592492,-1.249821447721179,-0.6514571045576412,11.056,3.1708,6.3977,6.0669
