time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.7685,-1.0223,-1.0691,1.667
0.005000,-1.0209,-0.7788,-1.3293,1.848
0.006000,-1.0892,-0.5196,-1.4262,1.868
0.006000,-1.0564,-0.1788,-1.3477,1.722
0.010000,-0.8400,0.0848,-1.1368,1.416
0.013000,-0.6733,0.3071,-0.8181,1.103
0.024000,-0.5184,0.4352,-0.6484,0.937
0.025000,-0.3850,0.4622,-0.6848,0.911
0.029000,-0.2608,0.4636,-0.6903,0.871
0.036000,-0.1328,0.5268,-0.6829,0.873
0.039000,-0.0156,0.6862,-0.5948,0.908
0.044000,0.0937,0.7482,-0.4681,0.888
0.049000,0.1474,0.9143,-0.6962,1.159
0.054000,0.1201,0.9700,-0.9945,1.394
0.059000,-0.1103,0.9840,-1.2209,1.572
0.064000,-0.4604,0.9996,-1.5718,1.919
0.071000,-0.7318,1.0299,-1.8442,2.235
0.073000,-0.9008,1.0738,-2.0876,2.514
0.079000,-0.9084,1.1311,-2.2446,2.673
0.085000,-0.8335,1.2139,-2.2830,2.717
0.089000,-0.7838,1.2443,-2.2365,2.677
0.094000,-0.6593,1.2616,-2.1051,2.541
0.099000,-0.4980,1.2567,-2.0373,2.445
0.104000,-0.3632,1.2272,-1.8745,2.270
0.109000,-0.2269,1.1800,-1.6590,2.048
0.114000,-0.1338,1.2351,-1.2991,1.797
0.121000,-0.0664,1.2945,-0.8642,1.558
0.125000,0.0367,1.2798,-0.4476,1.356
0.130000,0.1912,1.3157,-0.0846,1.332
0.149000,0.3668,1.2479,0.3128,1.338
0.151000,0.5082,1.0638,0.6707,1.356
0.152000,0.5679,0.8893,0.8891,1.380
0.155000,0.5869,0.6739,1.0544,1.382
0.159000,0.4743,0.3593,1.1910,1.331
0.160000,0.3522,0.0270,1.3862,1.431
0.168000,0.1927,-0.2194,1.5744,1.601
0.179000,0.0460,-0.4157,1.7583,1.807
0.180000,-0.1047,-0.5291,1.8880,1.964
0.181000,-0.1823,-0.6107,1.8419,1.949
0.186000,-0.3047,-0.7536,1.8621,2.032
0.190000,-0.4948,-0.8911,1.7765,2.048
0.195000,-0.7037,-1.0115,1.5673,1.994
0.200000,-0.8360,-1.0872,1.2729,1.871
0.207000,-0.9817,-1.1605,0.9828,1.810
0.210000,-1.0525,-1.1973,0.7229,1.750
0.216000,-1.0764,-1.2612,0.5132,1.736
0.221000,-1.0268,-1.2984,0.3747,1.697
0.226000,-0.9238,-1.2475,0.1840,1.563
0.230000,-0.8471,-1.1729,0.0174,1.447
0.246000,-0.7695,-1.0918,-0.2161,1.353
0.247000,-0.7415,-0.9571,-0.4090,1.278
0.247000,-0.7272,-0.8455,-0.6176,1.275
0.250000,-0.7296,-0.6407,-0.7798,1.245
0.255000,-0.7115,-0.3933,-0.8873,1.203
0.260000,-0.6371,-0.2125,-0.8824,1.109
0.266000,-0.5909,-0.1404,-0.8956,1.082
0.271000,-0.5075,-0.0793,-0.9495,1.079
0.276000,-0.4771,-0.1347,-1.0174,1.132
0.280000,-0.4571,-0.2405,-1.0912,1.207
0.286000,-0.4546,-0.3155,-1.0775,1.211
0.290000,-0.4240,-0.3344,-1.1630,1.282
0.296000,-0.4112,-0.3237,-1.1969,1.306
0.302000,-0.3690,-0.2786,-1.1004,1.194
0.306000,-0.3168,-0.2342,-0.9716,1.048
0.311000,-0.2112,-0.0760,-0.7961,0.827
0.316000,-0.1333,0.1049,-0.6705,0.692
0.321000,-0.0467,0.2667,-0.4348,0.512
0.326000,0.1173,0.4178,-0.3019,0.529
0.331000,0.2565,0.4879,-0.1986,0.586
0.347000,0.3779,0.5446,-0.0966,0.670
0.349000,0.4332,0.6878,-0.0857,0.817
0.349000,0.4533,0.7987,-0.1160,0.926
0.353000,0.4623,0.8647,-0.2128,1.003
0.357000,0.5062,0.9464,-0.2626,1.105
0.362000,0.5322,0.9939,-0.2205,1.149
0.367000,0.5454,1.0970,-0.0516,1.226
0.375000,0.5771,1.1372,0.1959,1.290
0.377000,0.7098,1.0772,0.4826,1.377
0.382000,0.8335,0.8866,0.7310,1.420
0.387000,0.8957,0.6321,0.9690,1.463
0.392000,0.8981,0.3981,1.1848,1.539
0.397000,0.8518,0.1700,1.2458,1.519
0.404000,0.7112,0.0167,1.2312,1.422
0.407000,0.5215,-0.0876,1.2289,1.338
0.412000,0.3528,-0.1651,1.2137,1.275
0.417000,0.1788,-0.2332,1.1981,1.234
0.422000,0.0280,-0.3214,1.1081,1.154
0.427000,-0.0392,-0.4160,0.9680,1.054
0.433000,-0.0973,-0.5467,0.7408,0.926
0.448000,-0.1439,-0.6822,0.4444,0.827
0.450000,-0.1757,-0.7046,0.2040,0.754
0.450000,-0.2431,-0.6875,-0.0571,0.731
0.454000,-0.2936,-0.5490,-0.2734,0.680
0.460000,-0.2604,-0.4585,-0.4512,0.694
0.463000,-0.2240,-0.3664,-0.5310,0.683
0.477000,-0.1795,-0.1832,-0.5870,0.641
0.478000,-0.0807,-0.0722,-0.5225,0.534
0.483000,-0.0056,0.0356,-0.4823,0.484
0.484000,0.0114,0.0888,-0.4686,0.477
0.487000,0.0959,0.1673,-0.4645,0.503
0.492000,0.0874,0.1002,-0.5622,0.578
0.497000,0.0833,0.0237,-0.6121,0.618
0.502000,-0.0073,-0.0727,-0.6942,0.698
0.508000,-0.1207,-0.1389,-0.7513,0.773
0.513000,-0.1807,-0.1691,-0.7784,0.817
0.519000,-0.2957,-0.1528,-0.8820,0.943
0.523000,-0.3043,-0.1555,-0.8540,0.920
0.528000,-0.3459,-0.1152,-0.7843,0.865
0.533000,-0.3379,-0.0498,-0.6933,0.773
0.545000,-0.2650,-0.0442,-0.5977,0.655
0.546000,-0.1879,-0.0112,-0.4962,0.531
