time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.2424,0.1614,-0.7232,0.780
0.003000,-0.2337,0.4303,-0.8524,0.983
0.003000,-0.2415,0.6245,-0.9502,1.162
0.011000,-0.3470,0.6736,-1.0055,1.259
0.012000,-0.5117,0.6822,-1.0803,1.376
0.017000,-0.6679,0.6766,-0.9769,1.363
0.022000,-0.7878,0.6792,-0.7407,1.277
0.027000,-0.9323,0.7526,-0.3593,1.251
0.032000,-1.0090,0.7995,0.1224,1.293
0.037000,-1.0261,0.7291,0.6574,1.420
0.044000,-0.9963,0.6047,1.0937,1.598
0.047000,-0.9193,0.4981,1.2960,1.665
0.053000,-0.8323,0.4186,1.4048,1.686
0.058000,-0.7430,0.3910,1.4467,1.673
0.063000,-0.6290,0.5319,1.3439,1.576
0.067000,-0.5947,0.7331,1.2420,1.560
0.076000,-0.5792,0.9345,1.1679,1.604
0.078000,-0.5980,1.0284,0.9854,1.545
0.083000,-0.5675,1.0692,0.8590,1.484
0.087000,-0.5103,0.9980,0.6632,1.302
0.093000,-0.4420,0.8361,0.3858,1.021
0.098000,-0.3833,0.7181,0.0830,0.818
0.103000,-0.3491,0.6584,-0.1297,0.756
0.108000,-0.3575,0.5978,-0.2635,0.745
0.113000,-0.4217,0.5392,-0.3404,0.765
0.118000,-0.5831,0.4842,-0.3357,0.829
0.124000,-0.7032,0.5006,-0.2782,0.907
0.128000,-0.7774,0.4470,-0.1918,0.917
0.134000,-0.7702,0.3706,-0.0583,0.857
0.138000,-0.7154,0.2936,0.1271,0.784
0.144000,-0.6737,0.1441,0.2046,0.719
0.148000,-0.6581,0.0589,0.1031,0.669
0.153000,-0.6913,-0.0126,0.0751,0.695
0.158000,-0.7195,-0.0979,0.0859,0.731
0.163000,-0.7977,-0.0681,0.0600,0.803
0.168000,-0.8436,-0.0039,0.0193,0.844
0.182000,-0.8651,0.0707,0.0175,0.868
0.183000,-0.7780,0.0801,0.0163,0.782
0.184000,-0.6316,0.0745,0.0530,0.638
0.191000,-0.5497,0.0636,0.1081,0.564
0.194000,-0.4699,0.0038,0.0312,0.471
0.198000,-0.4001,-0.0925,-0.0272,0.412
0.204000,-0.3725,-0.2039,-0.0958,0.435
0.209000,-0.4192,-0.2286,-0.1817,0.511
0.214000,-0.4927,-0.2827,-0.3088,0.647
0.219000,-0.5181,-0.3903,-0.3861,0.755
0.225000,-0.5456,-0.4974,-0.5905,0.945
0.229000,-0.6704,-0.4131,-0.7629,1.096
0.235000,-0.7490,-0.3289,-0.7839,1.133
0.241000,-0.7905,-0.1242,-0.7782,1.116
0.244000,-0.7634,0.1611,-0.6825,1.037
0.249000,-0.6819,0.5204,-0.6167,1.056
0.255000,-0.5063,0.7214,-0.5811,1.056
0.260000,-0.3340,0.8610,-0.5627,1.081
0.265000,-0.1616,0.8629,-0.4809,1.001
0.270000,-0.0542,0.6722,-0.4699,0.822
0.286000,-0.0416,0.4112,-0.4353,0.600
0.288000,-0.0380,0.1815,-0.3794,0.422
0.288000,-0.1167,-0.0119,-0.3700,0.388
0.291000,-0.2128,-0.2126,-0.3042,0.428
0.295000,-0.3022,-0.2040,-0.1768,0.405
0.300000,-0.4210,-0.0571,-0.0259,0.426
0.305000,-0.4429,0.0801,0.0499,0.453
0.313000,-0.3553,0.1917,0.1128,0.419
0.315000,-0.2371,0.3567,0.0473,0.431
0.319000,-0.0795,0.4820,0.0623,0.493
0.325000,0.0614,0.5589,0.0381,0.564
0.330000,0.1705,0.5756,0.0583,0.603
0.335000,0.2039,0.5541,0.0389,0.592
0.340000,0.2462,0.5125,0.0495,0.571
0.345000,0.2505,0.4148,0.0517,0.487
0.350000,0.1999,0.3302,0.0218,0.387
0.355000,0.1823,0.3097,0.0627,0.365
0.360000,0.1961,0.3256,0.0584,0.385
0.365000,0.2288,0.3257,0.0619,0.403
0.371000,0.2267,0.3769,0.1831,0.476
0.385000,0.2110,0.5553,0.3859,0.708
0.385000,0.2382,0.7370,0.5001,0.922
0.386000,0.4048,0.8382,0.4804,1.048
0.391000,0.5733,0.7336,0.3481,0.994
0.396000,0.5614,0.5331,0.3395,0.845
0.400000,0.5143,0.3481,0.4662,0.777
0.407000,0.4447,0.1046,0.5475,0.713
0.411000,0.3242,-0.0971,0.5824,0.674
0.415000,0.2293,-0.2029,0.6753,0.742
0.420000,0.0943,-0.2841,0.7176,0.778
0.435000,-0.0168,-0.3428,0.6525,0.737
0.436000,-0.0975,-0.3280,0.5366,0.636
0.437000,-0.1572,-0.3262,0.3760,0.522
0.448000,-0.1758,-0.3231,0.2236,0.430
0.449000,-0.2361,-0.3125,0.1197,0.410
0.451000,-0.2584,-0.2110,-0.1255,0.356
0.457000,-0.2225,-0.1307,-0.3113,0.404
0.461000,-0.2057,-0.1069,-0.4559,0.511
0.466000,-0.1831,-0.0524,-0.6274,0.656
0.471000,-0.1779,-0.0305,-0.7149,0.737
0.476000,-0.2486,-0.0563,-0.7078,0.752
0.481000,-0.2337,-0.0714,-0.7079,0.749
0.486000,-0.2051,-0.1308,-0.6709,0.714
0.493000,-0.2082,-0.1668,-0.6016,0.658
0.496000,-0.2212,-0.2235,-0.5835,0.663
0.501000,-0.2264,-0.3023,-0.5724,0.686
0.508000,-0.1619,-0.2407,-0.5335,0.607
0.512000,-0.1160,-0.1682,-0.4371,0.482
0.517000,-0.0777,-0.1064,-0.2795,0.309
0.522000,-0.0597,-0.0271,-0.1910,0.202
0.527000,-0.0649,0.0258,-0.0902,0.114
0.532000,-0.0584,0.0739,-0.0239,0.097
0.537000,-0.0434,0.0679,-0.0615,0.101
0.542000,-0.0196,0.1267,0.0359,0.133
0.547000,0.0388,0.1694,0.1016,0.201
0.552000,0.0724,0.2076,0.0590,0.228
0.557000,0.0968,0.1805,0.1018,0.229
0.563000,0.0749,0.1884,0.1998,0.285
0.567000,0.0619,0.1321,0.2564,0.295
0.573000,0.0563,0.0272,0.2979,0.304
0.578000,0.0506,-0.0596,0.3101,0.320
0.583000,0.0436,-0.0988,0.3040,0.323
0.588000,0.0434,-0.1193,0.2965,0.322
0.603000,0.0292,-0.1240,0.3031,0.329
0.605000,-0.0098,-0.0974,0.2798,0.296
0.606000,-0.0321,-0.0662,0.2507,0.261
0.609000,-0.0066,-0.0042,0.2623,0.262
0.613000,0.0511,0.1123,0.2310,0.262
0.618000,0.0810,0.1722,0.2727,0.333
0.635000,0.1013,0.2303,0.2489,0.354
0.636000,0.0918,0.2166,0.2335,0.331
0.637000,0.0924,0.1458,0.2431,0.298
0.637000,0.1033,0.1065,0.2084,0.256
0.647000,0.0866,0.0676,0.1927,0.222
0.648000,0.0837,0.0469,0.1902,0.213
0.653000,0.0976,0.0475,0.0875,0.139
0.660000,0.0275,0.0664,-0.0039,0.072
0.663000,-0.0133,0.0711,-0.0181,0.075
0.668000,-0.0767,0.0517,-0.0532,0.107
0.674000,-0.1114,0.0525,-0.0709,0.142
0.677000,-0.1869,0.0247,-0.0833,0.206
0.683000,-0.2084,-0.0289,-0.1551,0.261
0.688000,-0.1857,-0.1279,-0.1478,0.270
0.703000,-0.2259,-0.2300,-0.0774,0.332
0.704000,-0.2007,-0.1667,0.0154,0.261
0.704000,-0.1565,-0.0933,0.0528,0.190
0.709000,-0.1350,0.0089,0.0851,0.160
0.714000,-0.1324,0.0123,0.1518,0.202
0.718000,-0.0361,0.0724,0.1989,0.215
0.725000,0.0008,0.0771,0.2181,0.231
0.728000,0.0386,0.0607,0.2526,0.263
0.733000,0.0606,0.0520,0.2234,0.237
0.738000,0.0954,0.0569,0.1775,0.209
0.743000,0.0558,0.0750,0.1114,0.145
0.748000,0.0679,0.1324,0.1207,0.192
0.753000,0.0515,0.1831,0.1266,0.228
0.759000,0.0538,0.2282,0.0287,0.236
0.764000,0.0332,0.1545,-0.0098,0.158
0.769000,0.0168,0.1032,-0.0928,0.140
0.786000,-0.0021,0.0408,-0.1391,0.145
0.786000,-0.0013,0.0188,-0.2061,0.207
0.787000,-0.0427,-0.0093,-0.2558,0.260
0.789000,-0.0524,-0.0362,-0.2884,0.295
0.795000,-0.0956,-0.0494,-0.3942,0.409
0.801000,-0.0941,-0.0435,-0.4030,0.416
0.804000,-0.1115,-0.0284,-0.4391,0.454
0.817000,-0.1237,0.0092,-0.4500,0.467
0.818000,-0.1253,0.0220,-0.3834,0.404
0.819000,-0.0493,-0.0099,-0.3841,0.387
0.829000,0.0375,-0.0275,-0.3638,0.367
0.830000,0.0566,0.0336,-0.2999,0.307
0.834000,0.0379,0.0428,-0.2317,0.239
0.841000,0.0656,0.0695,-0.1855,0.209
0.844000,0.0773,0.0884,-0.2017,0.233
0.849000,0.0705,0.1063,-0.2396,0.271
0.854000,0.0771,0.1361,-0.2618,0.305
0.859000,0.0573,0.1493,-0.3342,0.370
0.864000,0.0631,0.1432,-0.3945,0.424
0.870000,-0.0128,0.1802,-0.4248,0.462
0.887000,0.0391,0.2296,-0.4171,0.478
0.888000,0.0539,0.2136,-0.4311,0.484
0.889000,0.0437,0.2245,-0.3784,0.442
0.891000,0.0563,0.1649,-0.3294,0.373
0.894000,0.1008,0.1591,-0.2889,0.345
0.899000,0.1164,0.1521,-0.2772,0.337
0.905000,0.0782,0.1080,-0.2570,0.290
0.910000,0.0734,0.0577,-0.2618,0.278
0.915000,0.0805,0.0776,-0.2485,0.273
0.920000,0.0955,0.1183,-0.2517,0.294
0.925000,0.0213,0.0924,-0.2378,0.256
