time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.1315,0.4235,-2.8444,2.879
0.004000,-0.2491,0.6139,-2.6125,2.695
0.005000,-0.3565,0.6771,-2.2109,2.340
0.009000,-0.3347,0.7457,-1.5699,1.770
0.015000,-0.2660,0.7203,-0.7448,1.070
0.024000,-0.1408,0.6247,0.1193,0.651
0.025000,-0.0280,0.5155,0.8980,1.036
0.030000,0.0387,0.4209,1.4315,1.493
0.034000,0.0846,0.3014,1.7923,1.819
0.040000,0.1425,0.2072,2.1581,2.173
0.047000,0.2271,0.1906,2.3221,2.341
0.050000,0.2533,0.0868,2.3075,2.323
0.060000,0.1575,-0.0157,2.1861,2.192
0.062000,-0.0099,-0.1360,2.0580,2.063
0.067000,-0.2069,-0.3281,1.7725,1.814
0.072000,-0.3331,-0.3998,1.3279,1.426
0.074000,-0.4944,-0.4709,0.9787,1.193
0.079000,-0.5780,-0.3501,0.6787,0.958
0.085000,-0.5965,-0.1418,0.4381,0.754
0.090000,-0.5882,0.1271,0.2982,0.672
0.095000,-0.5839,0.4181,0.1784,0.740
0.100000,-0.4935,0.6157,0.1143,0.797
0.105000,-0.3722,0.7237,0.1905,0.836
0.110000,-0.2139,0.7629,0.2944,0.845
0.115000,-0.0285,0.7404,0.3986,0.841
0.121000,0.0637,0.7457,0.4662,0.882
0.125000,0.1027,0.6376,0.5666,0.859
0.130000,0.0801,0.4892,0.6210,0.795
0.136000,0.0158,0.4401,0.6522,0.787
0.140000,-0.0218,0.4645,0.7547,0.886
0.146000,-0.0880,0.4664,0.8403,0.965
0.150000,-0.1092,0.4764,0.8887,1.014
0.156000,-0.1562,0.5152,0.9315,1.076
0.160000,-0.1589,0.4930,0.9985,1.125
0.166000,-0.1362,0.4468,0.9941,1.098
0.182000,-0.1575,0.4568,0.9508,1.067
0.183000,-0.1353,0.4142,0.9163,1.015
0.183000,-0.1197,0.3673,0.8655,0.948
0.187000,-0.1462,0.2842,0.8854,0.941
0.191000,-0.1654,0.2487,0.9305,0.977
0.196000,-0.1662,0.2275,1.0450,1.082
0.201000,-0.1650,0.2390,1.1010,1.139
0.206000,-0.1352,0.2373,1.1766,1.208
0.211000,-0.0831,0.2329,1.2073,1.232
0.216000,-0.0135,0.1964,1.2698,1.285
0.221000,0.0909,0.1637,1.1922,1.207
0.226000,0.1769,0.1354,0.9267,0.953
0.231000,0.1719,0.1155,0.6635,0.695
0.238000,0.1606,0.1120,0.3113,0.368
0.241000,0.1664,0.1984,0.0984,0.277
0.246000,0.1914,0.3034,-0.1348,0.383
0.252000,0.2078,0.3983,-0.3023,0.541
0.256000,0.2049,0.4783,-0.4410,0.682
0.262000,0.1644,0.5064,-0.5011,0.731
0.267000,0.1471,0.4431,-0.6175,0.774
0.282000,0.1611,0.4211,-0.6957,0.829
0.282000,0.1499,0.3998,-0.6930,0.814
0.283000,0.1319,0.3460,-0.6153,0.718
0.288000,0.1096,0.2893,-0.5645,0.644
0.293000,0.0870,0.2045,-0.4541,0.506
0.297000,0.0703,0.1608,-0.4050,0.441
0.302000,0.0607,0.0633,-0.3357,0.347
0.307000,0.0281,-0.0294,-0.2938,0.297
0.312000,-0.0032,-0.1727,-0.2758,0.325
0.317000,-0.0310,-0.2410,-0.2969,0.384
0.323000,-0.0599,-0.2824,-0.3225,0.433
0.327000,-0.0998,-0.3603,-0.3405,0.506
0.332000,-0.1805,-0.4076,-0.4611,0.641
0.339000,-0.1983,-0.4100,-0.5489,0.713
0.343000,-0.2371,-0.4106,-0.5801,0.749
0.347000,-0.2300,-0.3637,-0.6638,0.791
0.352000,-0.1791,-0.2992,-0.6791,0.763
0.359000,-0.1840,-0.1953,-0.7100,0.759
0.363000,-0.1902,-0.1209,-0.7243,0.759
0.367000,-0.1931,-0.0518,-0.6934,0.722
0.382000,-0.1912,-0.0144,-0.6618,0.689
0.383000,-0.2021,0.0372,-0.6569,0.688
0.383000,-0.1991,0.0275,-0.6357,0.667
0.388000,-0.2122,-0.0324,-0.6090,0.646
0.394000,-0.2590,-0.1007,-0.6449,0.702
0.399000,-0.2964,-0.1485,-0.6789,0.756
0.407000,-0.3138,-0.2393,-0.6452,0.756
0.409000,-0.3389,-0.2055,-0.6301,0.744
0.413000,-0.3557,-0.2652,-0.6082,0.753
0.418000,-0.3576,-0.2856,-0.5329,0.702
0.424000,-0.3713,-0.2518,-0.4460,0.633
0.430000,-0.3517,-0.2681,-0.4561,0.635
0.433000,-0.2869,-0.2834,-0.3788,0.553
0.444000,-0.2536,-0.2059,-0.3398,0.471
0.444000,-0.2889,-0.2451,-0.3531,0.518
0.448000,-0.2817,-0.2564,-0.2286,0.444
0.452000,-0.2629,-0.2711,-0.1636,0.412
0.461000,-0.2325,-0.2763,-0.1782,0.403
0.464000,-0.2384,-0.1944,-0.1623,0.348
0.468000,-0.2507,-0.1282,-0.1531,0.321
0.473000,-0.2634,-0.1434,-0.1768,0.348
0.478000,-0.2562,-0.1681,-0.1761,0.353
0.483000,-0.2015,-0.1734,-0.1677,0.314
0.488000,-0.1578,-0.1289,-0.1281,0.241
0.493000,-0.0997,-0.0297,-0.0609,0.121
0.498000,-0.0184,0.0837,-0.0010,0.086
0.505000,0.0253,0.1577,0.1018,0.189
0.508000,0.0235,0.2234,0.1517,0.271
0.513000,0.0956,0.2618,0.2326,0.363
0.518000,0.1425,0.2873,0.3503,0.475
0.524000,0.2086,0.2855,0.4402,0.565
0.528000,0.2391,0.2729,0.4058,0.544
0.533000,0.2914,0.2356,0.3928,0.543
0.539000,0.2924,0.2079,0.3093,0.474
0.544000,0.2733,0.1353,0.1660,0.347
0.549000,0.2441,0.1113,0.0825,0.281
0.557000,0.1938,0.0777,-0.0636,0.218
0.559000,0.0993,0.0356,-0.0796,0.132
0.564000,0.0227,-0.0123,-0.0807,0.085
0.570000,-0.0303,-0.0806,-0.0966,0.129
0.577000,-0.0243,-0.0726,-0.0747,0.107
0.579000,-0.0109,-0.0438,-0.0065,0.046
0.584000,0.0260,-0.0457,0.1344,0.144
0.589000,0.0845,0.0096,0.2989,0.311
0.594000,0.1065,0.0287,0.4120,0.426
0.599000,0.1198,0.0196,0.4653,0.481
0.605000,0.0818,-0.0233,0.4985,0.506
0.610000,0.0738,-0.0989,0.5258,0.540
0.615000,0.0634,-0.0968,0.5173,0.530
0.620000,0.0233,-0.1005,0.5028,0.513
0.625000,0.0035,-0.1473,0.5457,0.565
0.630000,-0.0378,-0.1746,0.5633,0.591
0.635000,-0.0346,-0.1957,0.4839,0.523
0.640000,-0.0142,-0.2283,0.4787,0.531
0.644000,0.0119,-0.2891,0.4636,0.547
0.650000,-0.0006,-0.3183,0.3935,0.506
0.663000,0.0174,-0.3110,0.3399,0.461
0.664000,0.0408,-0.2707,0.3123,0.415
0.665000,0.0469,-0.2298,0.3192,0.396
0.670000,0.0240,-0.1693,0.2923,0.339
0.676000,0.0425,-0.1907,0.2282,0.300
0.680000,0.0364,-0.2102,0.1866,0.283
0.685000,0.0711,-0.2103,0.1545,0.270
0.694000,0.1249,-0.2021,0.1392,0.275
0.696000,0.1294,-0.1930,0.1778,0.293
0.700000,0.1291,-0.1856,0.1987,0.301
0.707000,0.0677,-0.1933,0.1505,0.254
0.711000,0.0275,-0.2247,0.1543,0.274
0.716000,0.0156,-0.2427,0.0845,0.257
0.722000,-0.0426,-0.2475,0.0427,0.255
0.726000,-0.1017,-0.2153,-0.0175,0.239
0.730000,-0.1949,-0.1875,-0.1204,0.296
0.735000,-0.1897,-0.1423,-0.1583,0.285
0.741000,-0.1816,-0.0974,-0.2403,0.317
0.746000,-0.1659,-0.0980,-0.3163,0.370
0.751000,-0.1756,-0.1244,-0.3433,0.405
0.763000,-0.1510,-0.1108,-0.3359,0.385
0.764000,-0.0791,-0.0821,-0.3767,0.394
0.766000,-0.0112,-0.0577,-0.3686,0.373
0.772000,0.0158,-0.0399,-0.3513,0.354
0.776000,0.0775,0.0095,-0.3212,0.331
0.781000,0.1168,0.0811,-0.2555,0.292
0.786000,0.1422,0.1511,-0.2298,0.310
0.791000,0.1489,0.1664,-0.1529,0.271
0.796000,0.1464,0.1642,-0.0847,0.236
0.801000,0.1986,0.1680,-0.0214,0.261
0.807000,0.2216,0.1347,-0.0011,0.259
0.811000,0.1630,0.0604,-0.0489,0.181
0.816000,0.1267,0.0145,-0.1358,0.186
0.822000,0.0849,-0.0067,-0.1912,0.209
0.827000,0.0223,-0.0630,-0.3289,0.336
0.831000,-0.0734,-0.0768,-0.3597,0.375
0.837000,-0.1414,-0.1045,-0.3901,0.428
0.841000,-0.1772,-0.0637,-0.4141,0.455
0.846000,-0.2264,-0.0623,-0.4376,0.497
0.851000,-0.1916,-0.0157,-0.4689,0.507
0.857000,-0.1336,0.0283,-0.5245,0.542
0.861000,-0.0907,0.1056,-0.4983,0.517
0.866000,-0.0230,0.1747,-0.4919,0.523
0.872000,0.0451,0.1906,-0.5033,0.540
0.877000,0.1151,0.2912,-0.4679,0.563
0.882000,0.1719,0.3811,-0.4351,0.603
0.887000,0.2460,0.4358,-0.3895,0.634
0.892000,0.3104,0.5201,-0.3037,0.678
0.897000,0.3224,0.5719,-0.1935,0.684
0.902000,0.2882,0.6140,-0.1497,0.695
0.907000,0.2538,0.5914,-0.0885,0.650
0.912000,0.2312,0.5256,-0.0805,0.580
0.917000,0.2368,0.4357,-0.1279,0.512
0.922000,0.1665,0.3706,-0.1409,0.430
0.927000,0.1049,0.2427,-0.1660,0.312
0.933000,0.0287,0.1822,-0.2737,0.330
0.939000,-0.0375,0.1039,-0.3227,0.341
0.942000,-0.1026,0.0589,-0.3464,0.366
0.948000,-0.1468,0.0697,-0.4034,0.435
0.953000,-0.1750,0.0703,-0.3930,0.436
0.959000,-0.1982,0.0940,-0.4504,0.501
0.963000,-0.1450,0.0847,-0.4584,0.488
0.969000,-0.0799,0.1167,-0.4745,0.495
0.977000,-0.0243,0.1567,-0.4665,0.493
0.978000,0.0068,0.2075,-0.5015,0.543
0.984000,0.0218,0.1819,-0.4865,0.520
1.006000,-0.0164,0.1915,-0.4728,0.510
1.007000,0.0109,0.2194,-0.4511,0.502
1.008000,-0.0121,0.2539,-0.3854,0.462
1.009000,-0.0113,0.2241,-0.3008,0.375
1.009000,-0.0356,0.2006,-0.1998,0.285
1.014000,-0.0765,0.1809,-0.0774,0.211
1.018000,-0.1135,0.1614,-0.0462,0.203
1.024000,-0.1419,0.1158,-0.0138,0.184
1.029000,-0.1878,0.0229,0.0158,0.190
1.034000,-0.2197,-0.0200,0.0355,0.223
