time,ax,ay,az
2019-11-14 19:51:07.9800,0.01,0.01,-0.02
2019-11-14 19:51:08.0210,-0.01,0.01,-0.02
2019-11-14 19:51:08.1110,-0.01,0.0,-0.03
2019-11-14 19:51:08.2010,-0.01,0.01,-0.02
2019-11-14 19:51:08.3040,-0.0,0.02,-0.03
2019-11-14 19:51:08.3960,-0.01,0.01,-0.01
2019-11-14 19:51:08.4760,-0.01,0.02,-0.03
2019-11-14 19:51:08.5630,-0.0,0.01,0.0
2019-11-14 19:51:08.6530,0.01,0.0,-0.01
2019-11-14 19:51:08.7430,-0.01,0.02,-0.02
2019-11-14 19:51:08.8330,-0.0,0.01,-0.03
2019-11-14 19:51:08.9230,-0.0,0.02,-0.0
2019-11-14 19:51:09.0130,-0.01,0.02,0.0
2019-11-14 19:51:09.1070,-0.01,0.01,-0.03
2019-11-14 19:51:09.2060,-0.01,0.02,0.01
2019-11-14 19:51:09.3010,-0.0,0.04,0.06
2019-11-14 19:51:09.3790,-0.0,0.04,0.06
2019-11-14 19:51:09.4660,0.01,0.05,0.12
2019-11-14 19:51:09.5560,0.01,0.15,0.14
2019-11-14 19:51:09.6460,0.01,0.1,0.14
2019-11-14 19:51:09.7360,0.02,0.1,-0.04
2019-11-14 19:51:09.8260,0.03,0.11,-0.15
2019-11-14 19:51:09.9160,-0.02,0.09,-0.06
2019-11-14 19:51:10.0090,0.0,0.08,-0.34
2019-11-14 19:51:10.1070,-0.05,0.09,-0.33
2019-11-14 19:51:10.2030,0.01,-0.02,-0.1
2019-11-14 19:51:10.2820,-0.04,-0.21,0.07
2019-11-14 19:51:10.3690,-0.04,-0.27,-0.07
2019-11-14 19:51:10.4590,0.05,-0.18,0.13
2019-11-14 19:51:10.5490,-0.02,-0.03,0.15
2019-11-14 19:51:10.6390,0.01,0.04,0.09
2019-11-14 19:51:10.7290,0.01,0.02,0.04
2019-11-14 19:51:10.8190,-0.03,0.01,0.04
2019-11-14 19:51:10.9120,-0.03,0.01,-0.02
2019-11-14 19:51:11.0120,-0.02,-0.01,-0.02
2019-11-14 19:51:11.1060,-0.01,0.0,-0.02
2019-11-14 19:51:11.1850,0.01,0.01,-0.02
2019-11-14 19:51:11.2710,0.0,0.02,0.0
2019-11-14 19:51:11.3620,0.02,0.01,-0.0
2019-11-14 19:51:11.4510,-0.0,0.01,0.0
2019-11-14 19:51:11.5420,0.0,0.01,-0.02
2019-11-14 19:51:11.6310,0.0,0.01,-0.04
2019-11-14 19:51:11.7220,-0.01,-0.01,0.05
2019-11-14 19:51:11.8140,-0.0,0.01,-0.01
2019-11-14 19:51:11.9140,0.0,0.0,0.01
