time,ax,ay,az
2019-11-14 19:50:01.3720,0.04,-0.01,0.05
2019-11-14 19:50:01.4320,0.01,0.01,-0.0
2019-11-14 19:50:01.5200,0.0,0.01,0.0
2019-11-14 19:50:01.6100,0.01,0.02,-0.01
2019-11-14 19:50:01.7000,-0.01,-0.0,-0.0
2019-11-14 19:50:01.7910,-0.01,-0.02,-0.02
2019-11-14 19:50:01.8810,0.01,0.03,-0.03
2019-11-14 19:50:01.9710,0.0,-0.0,-0.04
2019-11-14 19:50:02.0620,0.02,0.01,0.01
2019-11-14 19:50:02.1520,-0.0,0.0,0.01
2019-11-14 19:50:02.2510,-0.03,0.01,0.05
2019-11-14 19:50:02.3460,0.0,0.01,0.0
2019-11-14 19:50:02.4240,0.03,-0.01,0.04
2019-11-14 19:50:02.5130,0.02,0.02,-0.02
2019-11-14 19:50:02.6030,0.02,0.01,-0.02
2019-11-14 19:50:02.6930,0.01,-0.0,-0.01
2019-11-14 19:50:02.7840,0.01,-0.0,-0.04
2019-11-14 19:50:02.8740,-0.02,-0.0,0.02
2019-11-14 19:50:02.9640,-0.01,0.0,0.03
2019-11-14 19:50:03.0540,-0.04,0.01,0.1
2019-11-14 19:50:03.1500,-0.03,0.0,0.1
2019-11-14 19:50:03.2500,-0.01,0.02,0.12
2019-11-14 19:50:03.3290,0.0,0.04,0.21
2019-11-14 19:50:03.4160,0.03,0.03,0.16
2019-11-14 19:50:03.5060,0.03,0.06,-0.07
2019-11-14 19:50:03.5960,0.04,0.17,-0.16
2019-11-14 19:50:03.6860,0.01,0.12,0.03
2019-11-14 19:50:03.7770,-0.02,0.13,-0.44
2019-11-14 19:50:03.8670,-0.04,0.04,-0.21
2019-11-14 19:50:03.9570,-0.04,0.16,-0.47
2019-11-14 19:50:04.0520,-0.04,-0.16,0.09
2019-11-14 19:50:04.1490,0.07,-0.1,0.08
2019-11-14 19:50:04.2300,-0.06,-0.03,0.14
2019-11-14 19:50:04.3180,0.03,-0.11,0.15
2019-11-14 19:50:04.4080,-0.03,-0.01,0.08
2019-11-14 19:50:04.4990,-0.04,0.04,0.12
2019-11-14 19:50:04.5890,-0.03,-0.01,0.08
2019-11-14 19:50:04.6790,0.04,-0.07,0.03
2019-11-14 19:50:04.7700,0.01,0.04,0.07
2019-11-14 19:50:04.8600,-0.02,0.01,0.12
2019-11-14 19:50:04.9610,-0.01,-0.05,-0.03
2019-11-14 19:50:05.0520,-0.01,-0.04,-0.01
2019-11-14 19:50:05.1320,0.0,0.01,-0.01
2019-11-14 19:50:05.2210,-0.02,0.02,-0.02
