time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.3375,-0.3637,-2.2319,2.286
0.003000,-0.3751,0.1301,-2.3096,2.343
0.007000,0.0568,0.6666,-2.5843,2.669
0.009000,0.0637,0.9823,-1.8241,2.073
0.015000,0.0960,1.3440,-0.9549,1.651
0.020000,0.2967,1.5455,-0.6785,1.714
0.030000,0.4552,1.5845,-0.2873,1.673
0.031000,0.7042,1.3991,0.2012,1.579
0.035000,0.8369,1.2168,0.5022,1.560
0.040000,0.7963,1.0809,0.8779,1.604
0.045000,0.7535,0.9192,1.2328,1.712
0.050000,0.6803,0.7237,1.4084,1.723
0.056000,0.6963,0.5619,1.2931,1.572
0.060000,0.6985,0.4666,1.0629,1.355
0.065000,0.6205,0.2727,0.8406,1.080
0.070000,0.4168,0.0554,0.6140,0.744
0.076000,0.1761,-0.1147,0.3217,0.384
0.080000,0.0218,-0.2499,-0.0211,0.252
0.085000,-0.0699,-0.3077,-0.2644,0.412
0.090000,-0.0889,-0.3396,-0.3571,0.501
0.096000,0.0122,-0.2678,-0.4015,0.483
0.101000,0.1007,-0.0988,-0.4810,0.501
0.106000,0.1337,0.0113,-0.4968,0.515
0.111000,0.1556,0.1497,-0.5540,0.595
0.116000,0.1507,0.3415,-0.5297,0.648
0.133000,0.2191,0.3801,-0.5553,0.708
0.133000,0.3177,0.2963,-0.7009,0.825
0.134000,0.1958,0.3985,-0.4050,0.601
0.136000,0.0342,0.5351,-0.1387,0.554
0.141000,-0.0325,0.4704,-0.0533,0.475
0.146000,-0.0712,0.2994,0.0261,0.309
0.151000,-0.0663,0.1364,0.4273,0.453
0.156000,-0.0284,-0.0375,0.4557,0.458
0.162000,-0.0292,-0.1831,0.1900,0.266
0.167000,-0.0367,-0.3680,0.2094,0.425
0.173000,-0.0229,-0.3889,0.3772,0.542
0.177000,-0.0372,-0.3204,0.3983,0.513
0.181000,-0.0415,-0.3068,0.1655,0.351
0.186000,-0.0755,-0.3625,-0.0123,0.370
0.191000,-0.0942,-0.3248,-0.1081,0.355
0.197000,-0.0468,-0.2163,-0.1043,0.245
0.202000,-0.0107,-0.0570,-0.0766,0.096
0.216000,-0.0410,0.0673,-0.0407,0.089
0.217000,-0.0415,0.1594,0.0777,0.182
0.217000,-0.0125,0.1739,0.2939,0.342
0.223000,0.0528,0.1225,0.5087,0.526
0.229000,0.0564,-0.0129,0.6102,0.613
0.232000,0.0234,-0.1783,0.5867,0.614
0.237000,-0.0523,-0.3866,0.5437,0.669
0.242000,-0.1812,-0.5751,0.3963,0.722
0.247000,-0.2395,-0.6635,0.2197,0.739
0.252000,-0.3071,-0.6504,0.2168,0.751
0.257000,-0.3087,-0.5809,0.2078,0.690
0.262000,-0.2581,-0.4596,0.1759,0.556
0.267000,-0.1504,-0.3440,0.1283,0.397
0.274000,-0.1000,-0.2709,0.0424,0.292
0.277000,-0.1018,-0.2066,-0.1080,0.254
0.282000,-0.1163,-0.2010,-0.2059,0.310
0.288000,-0.1412,-0.1848,-0.3515,0.422
0.292000,-0.1111,-0.1793,-0.4292,0.478
0.297000,-0.0515,-0.0699,-0.4342,0.443
0.302000,0.0160,0.0593,-0.3740,0.379
0.307000,0.0584,0.1745,-0.1663,0.248
0.312000,0.0875,0.2254,0.0729,0.253
0.317000,0.1397,0.2782,0.2674,0.410
0.323000,0.2045,0.3442,0.5010,0.641
0.327000,0.1768,0.2223,0.7000,0.755
0.332000,0.1435,0.0581,0.8024,0.817
0.337000,0.0742,-0.1282,0.8349,0.848
0.342000,-0.0164,-0.3842,0.7226,0.819
