time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.1306,0.2057,-2.0839,2.098
0.004000,-0.0364,0.0878,-1.9767,1.979
0.006000,-0.1201,0.0938,-1.7249,1.732
0.007000,-0.0917,0.1621,-1.2643,1.278
0.010000,-0.0253,0.2515,-0.6361,0.684
0.014000,0.0207,0.3213,0.0532,0.326
0.020000,0.1009,0.3815,0.7854,0.879
0.024000,0.2373,0.3391,1.2998,1.364
0.029000,0.3619,0.2376,1.6103,1.668
0.034000,0.3943,0.1066,1.6852,1.734
0.039000,0.4482,0.0009,1.6275,1.688
0.044000,0.5053,-0.0919,1.4610,1.549
0.052000,0.4505,-0.1353,1.2954,1.378
0.058000,0.3800,-0.1931,1.0237,1.109
0.060000,0.2805,-0.2549,0.7785,0.866
0.065000,0.1856,-0.2706,0.4753,0.578
0.070000,0.1013,-0.2078,0.2464,0.338
0.075000,0.0240,-0.0997,0.1128,0.152
0.080000,-0.0554,0.0761,-0.0313,0.099
0.085000,-0.1621,0.2168,-0.1525,0.311
0.089000,-0.1766,0.3666,-0.2364,0.471
0.095000,-0.1186,0.4296,-0.3379,0.559
0.100000,-0.0227,0.4085,-0.4978,0.644
0.105000,0.0748,0.3296,-0.5795,0.671
0.110000,0.1724,0.2732,-0.5894,0.672
0.115000,0.3182,0.2080,-0.4986,0.627
0.120000,0.4063,0.1933,-0.3811,0.590
0.125000,0.4223,0.2265,-0.2560,0.543
0.131000,0.3697,0.2213,-0.1616,0.460
0.136000,0.2733,0.1653,-0.0819,0.330
0.140000,0.1213,0.1060,0.0862,0.183
0.145000,0.0494,0.1526,0.2734,0.317
0.161000,0.0044,0.0568,0.3093,0.314
0.162000,0.0295,-0.0874,0.2433,0.260
0.162000,-0.0017,-0.2515,0.0554,0.258
0.165000,0.0452,-0.3469,-0.1552,0.383
0.171000,0.0159,-0.2896,-0.3694,0.470
0.176000,-0.0104,-0.1641,-0.3867,0.420
0.181000,-0.0527,-0.0645,-0.3570,0.367
0.186000,-0.0496,0.0117,-0.2661,0.271
0.191000,-0.0512,0.1279,-0.1786,0.226
0.196000,0.0121,0.2052,-0.0263,0.207
0.201000,0.1147,0.2271,0.1677,0.305
0.206000,0.1592,0.1916,0.3651,0.442
0.211000,0.1665,0.1260,0.4487,0.495
0.218000,0.1479,0.0944,0.4687,0.500
0.221000,0.1592,0.0685,0.5516,0.578
0.226000,0.1349,0.0666,0.5332,0.554
0.231000,0.0478,0.0888,0.4509,0.462
0.236000,0.0112,0.1136,0.4420,0.457
0.242000,-0.0135,0.0846,0.3752,0.385
0.247000,0.0063,0.0169,0.2304,0.231
0.261000,0.0096,-0.0420,0.0534,0.069
0.262000,0.0313,-0.0292,-0.1664,0.172
0.262000,0.0077,-0.0057,-0.3392,0.339
0.268000,-0.0374,0.0487,-0.4626,0.467
0.272000,-0.0143,0.0875,-0.5871,0.594
0.278000,0.0204,0.1531,-0.6268,0.646
0.281000,0.0376,0.1830,-0.5876,0.617
0.288000,0.0757,0.2024,-0.4876,0.533
0.291000,0.0990,0.2464,-0.3457,0.436
0.297000,0.1292,0.2485,-0.1878,0.337
0.302000,0.1564,0.2321,0.0198,0.281
0.306000,0.1273,0.1586,0.1850,0.275
0.312000,0.1090,0.1057,0.3380,0.371
0.317000,0.0172,-0.0268,0.4810,0.482
0.322000,-0.0602,-0.1321,0.5563,0.575
0.327000,-0.0997,-0.2024,0.5986,0.640
0.334000,-0.1295,-0.2563,0.6543,0.714
0.338000,-0.1111,-0.2754,0.6847,0.746
0.342000,-0.0881,-0.3071,0.6455,0.720
0.348000,-0.1311,-0.3069,0.5294,0.626
0.354000,-0.1233,-0.2735,0.3867,0.490
0.357000,-0.1024,-0.1902,0.2163,0.306
0.363000,0.0065,-0.0511,0.0541,0.075
0.380000,0.0785,0.0470,-0.1431,0.170
0.381000,0.0956,0.1242,-0.2496,0.295
0.381000,0.1294,0.1387,-0.3215,0.373
0.382000,0.1073,0.1309,-0.3781,0.414
0.388000,0.0985,0.1260,-0.4084,0.439
0.393000,0.1111,0.1006,-0.3586,0.389
0.398000,0.1513,0.1321,-0.2213,0.299
0.406000,0.1326,0.1384,-0.0931,0.213
0.407000,0.0876,0.1252,0.0212,0.154
0.413000,0.0726,0.1248,0.1027,0.177
0.418000,0.0732,0.0224,0.2147,0.228
0.423000,0.0266,-0.0768,0.2400,0.253
0.428000,0.0206,-0.1580,0.1990,0.255
0.434000,-0.0368,-0.2204,0.1462,0.267
0.438000,-0.0999,-0.2432,0.1186,0.288
0.443000,-0.0753,-0.2870,0.0657,0.304
0.448000,-0.0789,-0.3023,0.0638,0.319
0.453000,-0.1024,-0.2531,0.0889,0.287
0.458000,-0.0750,-0.1936,0.2165,0.300
0.463000,0.0120,-0.1145,0.3448,0.363
0.479000,0.0748,-0.0286,0.3578,0.367
0.481000,0.1399,0.0125,0.3130,0.343
0.481000,0.1596,0.0626,0.2751,0.324
0.485000,0.1879,0.0631,0.2585,0.326
0.489000,0.2016,0.0592,0.1078,0.236
0.493000,0.1011,0.1235,-0.0750,0.176
0.499000,0.0602,0.1372,-0.1797,0.234
0.504000,0.0007,0.0906,-0.2553,0.271
0.509000,0.0236,0.0973,-0.3198,0.335
0.514000,0.0558,0.0984,-0.4197,0.435
0.519000,0.0885,0.0879,-0.4343,0.452
0.524000,0.1612,0.0395,-0.4472,0.477
0.529000,0.2142,0.1531,-0.4850,0.552
0.534000,0.1995,0.2528,-0.4554,0.558
0.539000,0.2580,0.3463,-0.3303,0.544
0.544000,0.3017,0.3371,-0.2448,0.514
0.551000,0.2709,0.3174,-0.1703,0.451
0.554000,0.1877,0.2097,-0.0400,0.284
0.560000,0.1210,0.0741,0.0565,0.153
0.566000,0.0796,-0.0225,0.0713,0.109
0.579000,0.0455,-0.0945,0.1515,0.184
0.579000,-0.0077,-0.1661,0.1908,0.253
0.580000,-0.0262,-0.1848,0.1739,0.255
0.584000,-0.0330,-0.1594,0.2359,0.287
0.589000,-0.0344,-0.0784,0.1594,0.181
0.594000,-0.0080,-0.0508,0.1157,0.127
0.602000,0.0709,-0.0145,-0.0138,0.074
0.604000,0.0912,-0.0060,-0.1035,0.138
0.610000,0.1277,0.0213,-0.1882,0.228
0.615000,0.1518,0.1142,-0.2476,0.312
0.619000,0.2111,0.1353,-0.2292,0.340
0.625000,0.1919,0.1624,-0.2348,0.344
0.630000,0.1712,0.1862,-0.2202,0.335
0.635000,0.1674,0.2344,-0.0887,0.301
0.640000,0.1270,0.2516,-0.0136,0.282
0.645000,0.1239,0.1803,0.0865,0.235
0.662000,0.0985,0.1076,0.1663,0.221
0.664000,0.1020,0.0407,0.1839,0.214
0.664000,0.0568,0.0094,0.1790,0.188
0.665000,0.0216,-0.0245,0.0522,0.062
0.670000,-0.0566,-0.0825,-0.0731,0.124
0.675000,-0.1234,-0.1010,-0.2209,0.272
0.680000,-0.1860,-0.0185,-0.1788,0.259
0.685000,-0.1592,0.0517,-0.1861,0.250
0.690000,-0.1096,0.1178,-0.1041,0.192
0.695000,-0.0733,0.1640,-0.0033,0.180
0.701000,0.0161,0.1615,0.0255,0.164
0.705000,0.0832,0.1687,0.0936,0.210
0.710000,0.1255,0.2224,0.1425,0.292
0.715000,0.1191,0.2315,0.2023,0.330
0.721000,0.1667,0.2299,0.1645,0.328
0.725000,0.1940,0.2690,0.0544,0.336
0.730000,0.1599,0.3317,-0.0921,0.380
0.735000,0.1217,0.4341,-0.2750,0.528
0.741000,0.0338,0.5051,-0.3847,0.636
0.746000,0.0884,0.5145,-0.4574,0.694
0.764000,0.1005,0.4987,-0.5007,0.714
0.765000,0.1212,0.4474,-0.5100,0.689
0.766000,0.0878,0.3785,-0.4351,0.583
0.767000,0.0997,0.2824,-0.3704,0.476
0.772000,0.0898,0.2916,-0.3087,0.434
0.776000,0.0578,0.3515,-0.2546,0.438
0.781000,0.0455,0.3622,-0.1920,0.412
0.789000,0.0115,0.4776,-0.1006,0.488
0.790000,-0.0183,0.4854,-0.0448,0.488
0.796000,-0.0651,0.4534,0.0118,0.458
0.801000,-0.1078,0.4076,-0.0350,0.423
0.806000,-0.1456,0.4116,-0.1598,0.465
0.811000,-0.2014,0.4488,-0.3006,0.577
0.816000,-0.2679,0.4534,-0.3920,0.656
0.822000,-0.2523,0.4596,-0.4082,0.664
0.826000,-0.2054,0.4338,-0.3760,0.610
0.831000,-0.1388,0.3620,-0.3458,0.519
0.836000,-0.0952,0.3193,-0.2435,0.413
0.842000,-0.0291,0.3451,-0.0654,0.352
0.846000,0.0117,0.3501,0.0344,0.352
0.853000,0.0083,0.3972,0.1363,0.420
0.858000,-0.0059,0.3952,0.1700,0.430
0.862000,0.0153,0.3498,0.1440,0.379
0.868000,0.0032,0.3552,0.0299,0.356
0.872000,-0.0308,0.3931,-0.0704,0.401
0.877000,-0.1360,0.4279,-0.2038,0.493
0.882000,-0.1820,0.4204,-0.2795,0.537
0.888000,-0.1423,0.3847,-0.3409,0.533
0.893000,-0.1149,0.4001,-0.3872,0.569
0.897000,-0.0745,0.3650,-0.2963,0.476
0.903000,-0.0927,0.3043,-0.1819,0.366
0.907000,-0.1046,0.2716,-0.0893,0.304
0.912000,-0.0778,0.2568,-0.0494,0.273
0.919000,-0.0558,0.2668,0.0097,0.273
0.922000,-0.0757,0.2546,0.0404,0.269
0.928000,-0.0910,0.2592,0.0261,0.276
0.933000,-0.0994,0.3019,-0.0019,0.318
0.937000,-0.0566,0.3457,-0.1441,0.379
0.942000,0.0135,0.4258,-0.2225,0.481
0.947000,0.0931,0.3670,-0.2708,0.465
0.954000,0.1251,0.3685,-0.3348,0.513
0.958000,0.1261,0.4149,-0.3679,0.569
0.963000,0.1501,0.3578,-0.3821,0.545
0.973000,0.1099,0.3813,-0.3749,0.546
0.974000,0.0640,0.3584,-0.3081,0.477
0.978000,0.0041,0.3580,-0.2266,0.424
0.983000,-0.0517,0.3063,-0.2584,0.404
0.988000,-0.0659,0.2203,-0.2957,0.375
0.993000,-0.0792,0.1773,-0.3432,0.394
0.998000,-0.0999,0.1782,-0.4234,0.470
1.004000,-0.1147,0.1779,-0.4578,0.504
1.008000,-0.1107,0.1751,-0.5132,0.553
1.013000,-0.1055,0.1741,-0.5993,0.633
1.019000,-0.0528,0.1867,-0.6101,0.640
1.023000,-0.0090,0.2791,-0.6280,0.687
1.028000,0.0301,0.2896,-0.6104,0.676
1.033000,0.0948,0.2784,-0.5238,0.601
1.038000,0.1281,0.2728,-0.4198,0.517
1.043000,0.1204,0.2534,-0.3030,0.413
1.049000,0.0814,0.1736,-0.2415,0.308
1.057000,0.0733,0.0998,-0.2016,0.237
1.059000,0.0348,0.0580,-0.1376,0.153
1.064000,0.0172,0.0361,-0.1595,0.164
1.071000,-0.0195,0.0193,-0.2074,0.209
1.074000,-0.0743,0.0112,-0.2655,0.276
1.078000,-0.1513,-0.0576,-0.3446,0.381
1.085000,-0.2422,-0.1415,-0.4580,0.537
1.089000,-0.2599,-0.1292,-0.4968,0.575
1.094000,-0.2369,-0.0381,-0.5032,0.558
1.099000,-0.1767,0.0039,-0.5850,0.611
1.104000,-0.1109,0.1001,-0.6119,0.630
1.109000,-0.0646,0.1597,-0.5960,0.620
1.114000,0.0010,0.2202,-0.5364,0.580
1.120000,0.0683,0.3213,-0.5119,0.608
1.124000,0.1290,0.3695,-0.4222,0.576
1.129000,0.2179,0.4103,-0.3809,0.601
1.135000,0.2704,0.3872,-0.3028,0.561
1.140000,0.3279,0.4135,-0.2764,0.596
1.145000,0.3568,0.4484,-0.3302,0.661
1.150000,0.3965,0.4908,-0.2909,0.695
1.155000,0.4515,0.5022,-0.2923,0.736
1.160000,0.4479,0.5281,-0.2543,0.738
1.165000,0.5003,0.5146,-0.2833,0.772
1.173000,0.5235,0.5250,-0.2669,0.788
1.175000,0.4925,0.5112,-0.2850,0.765
1.180000,0.4350,0.4557,-0.2685,0.685
1.203000,0.3776,0.4697,-0.2569,0.655
1.204000,0.3323,0.4538,-0.2488,0.615
1.205000,0.2884,0.4525,-0.2289,0.583
1.206000,0.2985,0.5371,-0.2986,0.683
1.207000,0.4056,0.7949,-0.3549,0.960
1.210000,0.3324,0.5929,-0.3202,0.751
1.215000,0.3471,0.4521,-0.4182,0.707
1.220000,0.4095,0.3788,-0.6931,0.890
1.225000,0.3582,0.3435,-0.9299,1.054
1.230000,0.4099,0.3502,-0.7784,0.947
1.237000,0.4869,0.4645,-0.6551,0.939
1.241000,0.5010,0.6449,-0.6146,1.022
1.246000,0.4280,0.7228,-0.5265,0.991
1.251000,0.3393,0.7641,-0.4878,0.968
1.256000,0.2983,0.7400,-0.4540,0.918
1.261000,0.2966,0.7785,-0.3942,0.922
1.266000,0.2601,0.8270,-0.2605,0.905
