time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,0.0392,0.0344,-1.1077,1.109
0.002000,0.0706,0.0897,-1.1664,1.172
0.007000,0.1112,0.1605,-1.0550,1.073
0.009000,0.2019,0.2572,-0.9190,0.975
0.014000,0.2438,0.3628,-0.7159,0.839
0.019000,0.2876,0.4738,-0.3666,0.665
0.025000,0.3859,0.5752,0.0037,0.693
0.029000,0.4879,0.5200,0.2345,0.751
0.034000,0.5556,0.5002,0.4542,0.875
0.040000,0.6264,0.4235,0.5604,0.941
0.045000,0.5553,0.2657,0.5643,0.835
0.050000,0.4858,0.0809,0.5199,0.716
0.058000,0.3986,-0.1833,0.5359,0.693
0.060000,0.4153,-0.4162,0.6537,0.879
0.065000,0.4888,-0.5434,0.6913,1.006
0.069000,0.4559,-0.6157,0.5901,0.967
0.075000,0.4234,-0.5920,0.5565,0.916
0.079000,0.3809,-0.5361,0.4732,0.810
0.084000,0.4314,-0.4127,0.4279,0.735
0.089000,0.4531,-0.2378,0.3045,0.595
0.095000,0.4882,-0.0994,0.2390,0.553
0.100000,0.4999,-0.0352,0.1999,0.540
0.107000,0.5093,-0.0560,0.0954,0.521
0.111000,0.5121,-0.1177,-0.0289,0.526
0.115000,0.5890,-0.1384,-0.1357,0.620
0.120000,0.6136,-0.1902,-0.2475,0.688
0.125000,0.5829,-0.2152,-0.3532,0.715
0.130000,0.5429,-0.2210,-0.4576,0.744
0.136000,0.3984,-0.2147,-0.4902,0.667
0.150000,0.3289,-0.1844,-0.4499,0.587
0.151000,0.2999,-0.1350,-0.3454,0.477
0.152000,0.3349,-0.0714,-0.2125,0.403
0.157000,0.3637,-0.0286,-0.2338,0.433
0.160000,0.4112,-0.0029,-0.2799,0.497
0.165000,0.4342,-0.0286,-0.2733,0.514
0.172000,0.5111,-0.0850,-0.2490,0.575
0.176000,0.5499,-0.1501,-0.2478,0.622
0.181000,0.5639,-0.1470,-0.2889,0.650
0.186000,0.5783,-0.1453,-0.1990,0.629
0.191000,0.5848,-0.1394,-0.0952,0.609
0.196000,0.5894,-0.0748,0.1254,0.607
0.201000,0.5162,-0.0059,0.3838,0.643
0.207000,0.4474,0.0918,0.5191,0.691
0.213000,0.4930,0.1384,0.4073,0.654
0.216000,0.4487,0.1485,0.3236,0.573
0.221000,0.3310,0.1048,0.2736,0.442
0.227000,0.1763,-0.0889,0.1877,0.272
0.231000,0.0376,-0.3154,0.1408,0.347
0.236000,-0.0390,-0.4630,0.0764,0.471
0.243000,-0.0932,-0.6130,-0.0054,0.620
0.246000,-0.0519,-0.6482,0.0279,0.651
0.251000,0.0315,-0.6569,0.0223,0.658
0.259000,0.1087,-0.6050,0.0796,0.620
0.261000,0.2200,-0.4597,0.0890,0.517
0.267000,0.2377,-0.3709,0.1294,0.459
0.273000,0.2328,-0.2823,0.0516,0.370
0.277000,0.2474,-0.1926,0.0229,0.314
0.282000,0.3114,-0.0967,-0.0392,0.328
0.286000,0.3228,-0.0593,-0.0977,0.342
0.292000,0.3171,0.0645,-0.0917,0.336
0.297000,0.2816,0.1124,-0.0263,0.304
0.302000,0.2437,0.1110,0.2942,0.398
0.308000,0.2895,0.0159,0.3374,0.445
0.312000,0.3481,-0.1684,0.0565,0.391
0.317000,0.3475,-0.3402,-0.0523,0.489
0.323000,0.3624,-0.6157,-0.2136,0.746
0.327000,0.3250,-0.6925,-0.1858,0.787
0.332000,0.2027,-0.4170,0.0412,0.466
0.338000,0.1502,-0.1601,0.1552,0.269
0.348000,0.1955,0.0678,0.1959,0.285
0.349000,0.2079,0.1995,0.1313,0.317
0.352000,0.1104,0.2302,0.0774,0.267
0.357000,0.0518,0.1642,0.0043,0.172
0.362000,0.0532,0.0783,-0.0799,0.124
0.367000,0.1066,-0.0051,-0.0929,0.141
0.373000,0.1841,-0.0806,-0.0399,0.205
0.378000,0.2816,-0.1324,-0.0586,0.317
0.383000,0.2392,-0.1447,-0.0343,0.282
0.389000,0.1588,-0.1648,0.0281,0.231
0.394000,0.0637,-0.1423,0.0828,0.177
0.398000,0.0109,-0.1072,0.1658,0.198
0.403000,0.0447,-0.1383,0.1468,0.207
0.409000,0.0424,-0.1596,0.1624,0.232
0.417000,0.0611,-0.1298,0.2127,0.257
0.418000,0.0573,-0.1199,0.1868,0.229
0.425000,0.1087,-0.1291,0.1888,0.253
0.429000,0.1721,-0.1635,0.1543,0.283
0.434000,0.2497,-0.1495,0.1528,0.329
0.452000,0.3225,-0.0724,0.1447,0.361
0.454000,0.3350,0.0166,0.1621,0.373
0.454000,0.2998,0.1015,0.2191,0.385
0.454000,0.2581,0.1503,0.2378,0.382
0.458000,0.2765,0.0994,0.4127,0.507
0.463000,0.3047,0.0094,0.7408,0.801
0.468000,0.3907,-0.0176,0.8035,0.894
0.473000,0.3571,0.1171,0.3220,0.495
0.478000,0.2808,0.1552,0.0659,0.328
0.483000,0.1920,0.2137,0.0808,0.298
0.489000,0.1936,0.2735,0.1214,0.356
0.493000,0.2089,0.2977,0.2024,0.416
0.498000,0.1940,0.3261,0.1512,0.408
0.503000,0.1174,0.3042,-0.1275,0.350
0.509000,0.0429,0.2159,-0.3493,0.413
0.514000,0.0369,0.1702,-0.3470,0.388
0.519000,0.1065,0.1908,-0.2405,0.325
0.524000,0.2176,0.2517,-0.1282,0.357
0.529000,0.2843,0.2556,-0.0497,0.386
0.535000,0.3296,0.2328,0.0474,0.406
0.551000,0.3474,0.2528,0.0389,0.431
0.552000,0.3399,0.2261,0.0061,0.408
0.552000,0.3537,0.2219,0.0757,0.424
0.555000,0.3519,0.2578,0.1055,0.449
0.559000,0.3474,0.2854,0.0407,0.451
0.564000,0.3239,0.2675,-0.0704,0.426
0.569000,0.2667,0.2806,-0.0928,0.398
0.575000,0.2456,0.3895,-0.0748,0.467
0.589000,0.2672,0.5528,-0.0726,0.618
0.589000,0.3278,0.6370,-0.0948,0.723
0.597000,0.3223,0.5942,-0.0517,0.678
0.598000,0.2937,0.5115,-0.0089,0.590
0.600000,0.2493,0.3685,-0.0189,0.445
0.605000,0.2540,0.2454,-0.0124,0.353
0.609000,0.2668,0.1993,-0.0048,0.333
0.614000,0.2406,0.1605,0.0052,0.289
0.619000,0.2699,0.2015,0.0786,0.346
0.628000,0.2445,0.2047,0.1176,0.340
0.630000,0.2266,0.2616,0.1797,0.390
0.635000,0.2323,0.2836,0.2219,0.428
0.640000,0.2623,0.2744,0.1894,0.424
0.645000,0.2199,0.2555,0.1002,0.352
0.650000,0.1850,0.2047,-0.0541,0.281
0.655000,0.1466,0.1547,-0.2379,0.319
0.662000,0.0876,0.0930,-0.4547,0.472
0.665000,0.0725,0.0957,-0.6596,0.670
0.670000,0.0511,0.1046,-0.8360,0.844
0.675000,0.0522,0.1165,-0.9161,0.925
0.680000,0.0084,0.1995,-1.0351,1.054
0.685000,-0.0265,0.2064,-1.0064,1.028
0.690000,-0.0166,0.2326,-0.9174,0.947
0.695000,0.0132,0.2768,-0.8352,0.880
0.700000,-0.0026,0.2708,-0.7131,0.763
0.706000,-0.0019,0.2535,-0.5867,0.639
0.710000,0.0571,0.2137,-0.4797,0.528
