time,ax,ay,az
2019-11-14 20:36:06.9690,-0.03,-0.04,0.07
2019-11-14 20:36:07.0220,-0.03,0.01,-0.02
2019-11-14 20:36:07.1120,0.02,-0.01,0.04
2019-11-14 20:36:07.2050,0.01,0.0,0.01
2019-11-14 20:36:07.2930,-0.01,0.0,0.0
2019-11-14 20:36:07.3830,0.01,-0.02,0.02
2019-11-14 20:36:07.4740,0.06,-0.01,-0.03
2019-11-14 20:36:07.5750,0.02,-0.02,-0.0
2019-11-14 20:36:07.6700,0.03,-0.01,0.03
2019-11-14 20:36:07.7460,0.01,0.02,-0.02
2019-11-14 20:36:07.8350,-0.0,0.01,0.02
2019-11-14 20:36:07.9280,0.01,0.02,0.01
2019-11-14 20:36:08.0150,0.0,0.02,-0.02
2019-11-14 20:36:08.1100,-0.02,0.01,-0.03
2019-11-14 20:36:08.1960,-0.01,-0.01,0.0
2019-11-14 20:36:08.2860,0.02,-0.01,-0.0
2019-11-14 20:36:08.3770,0.04,-0.01,-0.0
2019-11-14 20:36:08.4770,0.04,0.01,-0.05
2019-11-14 20:36:08.5720,0.04,0.01,-0.02
2019-11-14 20:36:08.6500,0.02,0.01,0.0
2019-11-14 20:36:08.7380,-0.01,-0.01,0.02
2019-11-14 20:36:08.8320,-0.02,-0.0,0.01
2019-11-14 20:36:08.9180,-0.03,-0.0,0.02
2019-11-14 20:36:09.0130,-0.02,0.01,-0.01
2019-11-14 20:36:09.0980,0.0,-0.0,0.01
2019-11-14 20:36:09.1890,0.01,0.0,0.02
2019-11-14 20:36:09.2790,0.0,-0.02,0.01
2019-11-14 20:36:09.3790,-0.01,-0.01,-0.01
2019-11-14 20:36:09.4750,-0.0,-0.01,0.01
2019-11-14 20:36:09.5530,-0.0,-0.0,0.03
2019-11-14 20:36:09.6410,-0.01,0.0,0.04
2019-11-14 20:36:09.7340,-0.02,0.01,0.06
2019-11-14 20:36:09.8220,-0.03,0.04,0.06
2019-11-14 20:36:09.9160,-0.03,0.08,0.06
2019-11-14 20:36:10.0010,-0.01,0.1,0.09
2019-11-14 20:36:10.0920,0.04,0.07,0.16
2019-11-14 20:36:10.1820,0.06,0.05,0.02
2019-11-14 20:36:10.2820,0.06,0.02,0.03
2019-11-14 20:36:10.3770,0.06,0.02,0.01
2019-11-14 20:36:10.4560,0.03,0.01,0.11
2019-11-14 20:36:10.5430,0.01,-0.01,0.05
2019-11-14 20:36:10.6390,-0.01,-0.03,0.0
2019-11-14 20:36:10.7250,0.01,-0.07,-0.1
2019-11-14 20:36:10.8170,0.02,-0.04,-0.02
2019-11-14 20:36:10.9040,-0.0,0.01,-0.1
2019-11-14 20:36:10.9940,0.02,-0.05,-0.15
2019-11-14 20:36:11.0870,-0.1,-0.03,-0.25
2019-11-14 20:36:11.1850,-0.07,-0.06,-0.13
