time,ax,ay,az
2019-11-14 20:9:22.2530,0.0,0.0,0.01
2019-11-14 20:9:22.3020,0.03,-0.01,0.06
2019-11-14 20:9:22.3920,-0.01,0.04,0.01
2019-11-14 20:9:22.4820,0.01,0.01,0.02
2019-11-14 20:9:22.5830,0.0,0.0,0.09
2019-11-14 20:9:22.6830,-0.03,0.02,-0.02
2019-11-14 20:9:22.7530,0.02,0.0,-0.02
2019-11-14 20:9:22.8470,0.03,-0.01,0.01
2019-11-14 20:9:22.9340,-0.0,-0.0,-0.0
2019-11-14 20:9:23.0240,-0.01,0.02,-0.05
2019-11-14 20:9:23.1140,0.03,-0.01,-0.01
2019-11-14 20:9:23.2050,0.01,-0.01,0.0
2019-11-14 20:9:23.2950,-0.01,-0.01,-0.05
2019-11-14 20:9:23.3920,0.01,0.02,-0.04
2019-11-14 20:9:23.4860,0.01,0.0,0.07
2019-11-14 20:9:23.5870,-0.0,0.01,0.03
2019-11-14 20:9:23.6570,-0.0,-0.01,0.07
2019-11-14 20:9:23.7480,0.07,0.46,0.88
2019-11-14 20:9:23.8370,0.17,0.45,0.87
2019-11-14 20:9:23.9270,0.27,0.44,0.84
2019-11-14 20:9:24.0170,0.34,0.42,0.81
2019-11-14 20:9:24.1070,0.39,0.38,0.79
2019-11-14 20:9:24.1980,-3.95,-2.63,-5.78
2019-11-14 20:9:24.2960,0.27,0.39,0.94
2019-11-14 20:9:24.3890,0.46,0.67,0.68
2019-11-14 20:9:24.4870,0.48,0.71,0.49
2019-11-14 20:9:24.5590,0.4,0.93,0.87
2019-11-14 20:9:24.6510,2.2,0.63,-2.02
2019-11-14 20:9:24.7400,-0.2,-0.05,-0.44
2019-11-14 20:9:24.8300,0.02,0.0,0.04
2019-11-14 20:9:24.9200,0.02,0.03,-0.04
2019-11-14 20:9:25.0100,-0.0,0.01,0.01
2019-11-14 20:9:25.1000,0.0,0.01,-0.01
2019-11-14 20:9:25.1980,-0.0,0.01,0.0
2019-11-14 20:9:25.2920,-0.0,0.01,-0.0
2019-11-14 20:9:25.3920,0.0,0.01,0.0
2019-11-14 20:9:25.4620,0.0,0.03,0.0
2019-11-14 20:9:25.5560,-0.0,-0.01,0.02
2019-11-14 20:9:25.6430,-0.01,-0.04,-0.03
2019-11-14 20:9:25.7320,0.03,0.0,-0.0
2019-11-14 20:9:25.8230,0.04,0.05,0.02
2019-11-14 20:9:25.9130,0.0,0.01,0.02
2019-11-14 20:9:26.0030,-0.01,0.0,0.0
2019-11-14 20:9:26.0970,-0.03,0.02,0.06
2019-11-14 20:9:26.1980,0.01,0.05,0.01
2019-11-14 20:9:26.2940,-0.01,0.01,0.04
2019-11-14 20:9:26.3650,0.01,0.0,-0.02
2019-11-14 20:9:26.4580,-0.0,-0.0,0.0
2019-11-14 20:9:26.5450,0.0,-0.0,-0.0
2019-11-14 20:9:26.6350,0.01,0.01,0.01
2019-11-14 20:9:26.7250,0.0,0.04,0.03
2019-11-14 20:9:26.8150,-0.01,0.01,-0.01
2019-11-14 20:9:26.9060,0.0,0.01,-0.01
