time,ax,ay,az
2019-11-14 20:12:16.0060,0.01,-0.02,0.03
2019-11-14 20:12:16.0900,-0.01,-0.0,0.03
2019-11-14 20:12:16.1800,-0.01,0.05,-0.02
2019-11-14 20:12:16.2710,0.01,-0.01,0.02
2019-11-14 20:12:16.3620,-0.04,0.08,-0.0
2019-11-14 20:12:16.4510,-0.01,-0.01,0.03
2019-11-14 20:12:16.5430,0.01,-0.02,-0.03
2019-11-14 20:12:16.6400,-0.01,0.0,0.04
2019-11-14 20:12:16.7430,0.02,-0.0,0.02
2019-11-14 20:12:16.8120,0.0,-0.01,-0.0
2019-11-14 20:12:16.9100,0.0,-0.02,-0.01
2019-11-14 20:12:16.9930,0.0,-0.02,-0.03
2019-11-14 20:12:17.0830,0.01,-0.0,0.02
2019-11-14 20:12:17.1730,-0.0,0.01,0.01
2019-11-14 20:12:17.2650,-0.01,0.01,0.02
2019-11-14 20:12:17.3540,-0.0,-0.0,0.01
2019-11-14 20:12:17.4450,-0.0,-0.0,-0.02
2019-11-14 20:12:17.5420,-0.01,0.01,0.02
2019-11-14 20:12:17.6440,-0.01,-0.01,0.02
2019-11-14 20:12:17.7160,-0.01,-0.0,0.01
2019-11-14 20:12:17.8120,-0.01,0.0,-0.0
2019-11-14 20:12:17.8960,-0.0,-0.0,0.01
2019-11-14 20:12:17.9860,0.01,-0.01,0.01
2019-11-14 20:12:18.0760,-0.0,0.04,-0.02
2019-11-14 20:12:18.1680,0.0,0.01,0.01
2019-11-14 20:12:18.2570,0.01,-0.01,-0.01
2019-11-14 20:12:18.3490,0.07,0.01,0.08
2019-11-14 20:12:18.4470,0.06,-0.02,0.11
2019-11-14 20:12:18.5460,0.13,0.42,1.14
2019-11-14 20:12:18.6190,-0.14,-0.03,0.67
2019-11-14 20:12:18.7140,0.26,-0.76,-0.06
2019-11-14 20:12:18.7990,0.55,-0.81,0.42
2019-11-14 20:12:18.8890,-0.07,0.06,0.86
2019-11-14 20:12:18.9790,1.15,-2.36,-2.31
2019-11-14 20:12:19.0710,-0.33,0.07,0.87
2019-11-14 20:12:19.1590,-0.7,0.62,-0.32
2019-11-14 20:12:19.2530,-0.43,0.11,0.53
2019-11-14 20:12:19.3490,-0.66,-0.12,0.15
2019-11-14 20:12:19.4510,0.18,0.1,-0.32
2019-11-14 20:12:19.5220,0.0,0.06,0.05
2019-11-14 20:12:19.6150,-0.04,0.04,-0.01
2019-11-14 20:12:19.7010,-0.02,0.09,-0.01
2019-11-14 20:12:19.7910,0.02,0.08,-0.01
2019-11-14 20:12:19.8820,-0.03,0.05,0.0
2019-11-14 20:12:19.9740,-0.06,0.03,-0.02
2019-11-14 20:12:20.0620,-0.02,0.05,-0.02
2019-11-14 20:12:20.1570,-0.02,0.06,0.01
2019-11-14 20:12:20.2540,-0.01,0.05,0.02
2019-11-14 20:12:20.3550,-0.01,0.05,-0.01
2019-11-14 20:12:20.4230,-0.01,0.05,0.01
2019-11-14 20:12:20.5180,-0.03,0.05,0.0
2019-11-14 20:12:20.6040,-0.02,0.05,0.0
2019-11-14 20:12:20.6940,-0.02,0.05,0.0
2019-11-14 20:12:20.7840,-0.02,0.05,-0.0
2019-11-14 20:12:20.8770,-0.03,0.05,-0.01
2019-11-14 20:12:20.9650,-0.02,0.05,-0.0
2019-11-14 20:12:21.0590,-0.03,0.05,-0.0
2019-11-14 20:12:21.1570,-0.03,0.05,-0.0
2019-11-14 20:12:21.2540,-0.02,0.04,-0.01
