time,ax,ay,az
2019-11-14 19:45:04.8770,-0.0,-0.03,0.03
2019-11-14 19:45:04.9670,-0.0,0.0,-0.01
2019-11-14 19:45:05.0680,-0.0,-0.0,-0.0
2019-11-14 19:45:05.1500,0.0,0.0,0.0
2019-11-14 19:45:05.2390,0.0,-0.0,-0.01
2019-11-14 19:45:05.3290,-0.0,0.0,-0.0
2019-11-14 19:45:05.4190,-0.0,0.01,-0.01
2019-11-14 19:45:05.5100,-0.0,0.02,0.01
2019-11-14 19:45:05.6000,-0.01,0.04,0.04
2019-11-14 19:45:05.6900,-0.0,0.04,0.0
2019-11-14 19:45:05.7820,-0.01,0.04,0.03
2019-11-14 19:45:05.8790,-0.02,0.06,0.09
2019-11-14 19:45:05.9860,0.02,0.13,0.22
2019-11-14 19:45:06.0520,0.05,0.19,0.19
2019-11-14 19:45:06.1420,0.03,0.22,0.08
2019-11-14 19:45:06.2320,0.01,0.17,-0.1
2019-11-14 19:45:06.3220,-0.02,-0.02,-0.05
2019-11-14 19:45:06.4120,-0.0,-0.17,-0.27
2019-11-14 19:45:06.5020,-0.01,0.04,-0.62
2019-11-14 19:45:06.5920,-0.0,0.17,-0.07
2019-11-14 19:45:06.6870,-0.04,-0.02,0.11
2019-11-14 19:45:06.7850,-0.16,-0.48,0.03
2019-11-14 19:45:06.8840,-0.01,-0.45,-0.0
2019-11-14 19:45:06.9540,0.07,0.06,0.18
2019-11-14 19:45:07.0450,0.02,0.15,0.32
2019-11-14 19:45:07.1350,-0.03,0.03,0.1
2019-11-14 19:45:07.2240,-0.04,-0.03,0.03
2019-11-14 19:45:07.3150,-0.03,-0.02,-0.06
2019-11-14 19:45:07.4050,-0.03,-0.02,-0.02
2019-11-14 19:45:07.4950,-0.01,-0.0,-0.03
2019-11-14 19:45:07.5900,0.02,-0.01,-0.02
2019-11-14 19:45:07.6840,0.04,0.0,0.01
2019-11-14 19:45:07.7850,-0.0,0.0,0.0
2019-11-14 19:45:07.8570,-0.0,-0.0,-0.01
2019-11-14 19:45:07.9470,-0.01,0.0,0.0
2019-11-14 19:45:08.0370,0.0,-0.0,0.02
2019-11-14 19:45:08.1270,0.0,-0.0,-0.0
2019-11-14 19:45:08.2170,0.0,-0.0,-0.0
2019-11-14 19:45:08.3070,-0.01,-0.0,-0.02
2019-11-14 19:45:08.3980,-0.01,-0.01,-0.0
2019-11-14 19:45:08.4940,-0.0,-0.01,0.0
2019-11-14 19:45:08.5900,-0.0,-0.0,-0.0
2019-11-14 19:45:08.6870,0.0,0.01,-0.01
2019-11-14 19:45:08.7610,-0.01,0.0,0.0
2019-11-14 19:45:08.8500,0.0,0.0,0.01
